src,dst,weight
Ac,F,8.229527885833e+00
Ac,He,1.804790937421e+01
Ac,Na,9.759786948716e+00
Ac,Ne,1.092607457535e+01
Ac,O,9.694970900316e+00
Am,He,1.414556414594e+01
Ar,Bi,1.029021675264e+01
Ar,Co,1.140247921405e+01
Ar,Mo,2.845579366850e+01
Ar,Nb,1.137787162390e+01
Ar,Pd,1.142621398017e+01
At,Es,1.339213793231e+01
At,He,8.812814491503e+00
Ba,Bi,1.816799915528e+01
Ba,F,1.070832139148e+01
Be,Co,8.301238970966e+00
Be,Nb,8.326128860276e+00
Be,Pd,8.312539654731e+00
Bh,Db,1.605315761575e+01
Bh,Fm,1.597670597340e+01
Bh,He,1.193845225391e+01
Bh,Hf,1.636836524877e+01
Bh,Hs,1.622958448270e+01
Bh,Lr,1.561223747074e+01
Bh,Md,1.599728910788e+01
Bh,No,1.600740424825e+01
Bh,Rf,1.586438086810e+01
Bh,Sg,1.628839343836e+01
Bh,W,1.751132533052e+01
Bi,Br,1.332680665901e+01
Bi,F,4.237850282959e+01
Bi,Mo,6.820151765985e+01
Bi,Tm,1.426493776000e+01
Bi,Y,2.770467308703e+01
Bk,He,1.549595934600e+01
Bk,Na,8.236579581252e+00
Bk,Ne,8.551612003918e+00
C,Th,8.387074667853e+00
Ce,F,7.955527374509e+00
Cf,He,1.396168591061e+01
Cl,Co,8.363606441472e+00
Cl,Nb,8.339207358552e+00
Cl,Pd,8.382741011783e+00
Cm,He,1.579781478529e+01
Cm,Na,8.431518503675e+00
Cm,Ne,8.845573839477e+00
Co,F,1.296978848756e+01
Co,He,2.570905117215e+01
Co,Kr,1.032672327618e+01
Co,N,1.041645603570e+01
Co,Na,1.478432084885e+01
Co,Ne,1.671058974698e+01
Co,O,1.326994283674e+01
Cr,Fe,8.136774718908e+00
Cr,Th,1.290112494141e+01
Cs,He,1.331233355324e+01
Cs,Na,8.739860390222e+00
Cs,Ne,8.458171920318e+00
Db,Fm,1.567816281711e+01
Db,He,1.352978366382e+01
Db,Hf,1.614033295279e+01
Db,Hs,1.601409565756e+01
Db,Lr,1.519398984533e+01
Db,Md,1.570550618784e+01
Db,No,1.571894350146e+01
Db,Rf,1.552894613682e+01
Db,Sg,1.609221957394e+01
Db,W,1.737909061083e+01
Es,He,1.283425946510e+01
F,Mo,5.683502332149e+01
F,Nb,1.289132035303e+01
F,Pd,1.298747156699e+01
F,Pr,8.783209209407e+00
F,Tm,1.174479558650e+01
F,Y,2.024731584682e+01
Fe,Th,3.585478866340e+01
Fe,Ti,8.658215399315e+00
Fe,V,7.980001840628e+00
Fm,He,1.412084961607e+01
Fm,Hf,1.605563524285e+01
Fm,Hs,1.593405695107e+01
Fm,Lr,1.503864072732e+01
Fm,Md,1.559712967469e+01
Fm,No,1.561180093837e+01
Fm,Rf,1.540435609377e+01
Fm,Sg,1.601935499573e+01
Fm,W,1.732997485780e+01
Fr,He,1.222080652542e+01
He,Ho,1.383426041320e+01
He,Hs,1.216578531247e+01
He,La,9.587129425086e+00
He,Lr,1.693864287691e+01
He,Lu,7.964555746040e+00
He,Md,1.396171647508e+01
He,Nb,2.590034547927e+01
He,No,1.388351390294e+01
He,Np,1.483987987285e+01
He,Pa,1.581175792854e+01
He,Pd,2.562927360567e+01
He,Pm,1.179455063895e+01
He,Pr,1.274436178398e+01
He,Pu,1.552933950831e+01
He,Ra,1.383857638347e+01
He,Rb,1.058850245850e+01
He,Rf,1.498926189977e+01
He,Rh,1.149574269339e+01
He,Sg,1.171111919535e+01
He,Sm,8.613946322892e+00
He,Ta,8.843072494249e+00
He,Tb,8.384062639837e+00
He,Tc,8.167607616509e+00
He,Th,9.240862523530e+00
He,U,1.568055401789e+01
He,Zr,1.213094495727e+01
Hf,Hs,1.633578920649e+01
Hf,Lr,1.565185519874e+01
Hf,Md,1.607843847245e+01
Hf,No,1.608964463099e+01
Hf,Rf,1.593119476132e+01
Hf,Sg,1.640094129106e+01
Hf,W,1.618313058940e+01
Ho,Na,8.202372960887e+00
Ho,Ne,9.387156232662e+00
Hs,Lr,1.555248780997e+01
Hs,Md,1.595560583359e+01
Hs,No,1.596619557014e+01
Hs,Rf,1.581646162078e+01
Hs,Sg,1.626036860058e+01
Hs,W,1.749243465628e+01
K,Y,1.553470195979e+02
Kr,Nb,1.036290322373e+01
Kr,Pd,1.030928795928e+01
Lr,Md,1.508046548986e+01
Lr,Na,8.823043449622e+00
Lr,Ne,8.976582024161e+00
Lr,No,1.510101937316e+01
Lr,Rf,1.481039702316e+01
Lr,Sg,1.567198713152e+01
Lr,W,1.709582495058e+01
Md,No,1.564064701305e+01
Md,Rf,1.543789956690e+01
Md,Sg,1.603897238217e+01
Md,W,1.734319832977e+01
Mo,Tm,1.376284168828e+01
Mo,Y,2.081666337538e+01
N,Nb,1.039008569021e+01
N,Pd,1.045151559850e+01
Na,Nb,1.483350361091e+01
Na,Pa,8.392238709954e+00
Na,Pd,1.476972783920e+01
Na,Pm,7.964170421060e+00
Na,Pr,8.085455548488e+00
Na,Pu,8.175078003538e+00
Na,U,8.364235628559e+00
Nb,Ne,1.684396314218e+01
Nb,O,1.322740642451e+01
Ne,Np,8.095188761749e+00
Ne,Pa,8.792212432408e+00
Ne,Pd,1.667351016243e+01
Ne,Pr,9.936336697230e+00
Ne,Pu,8.623538603764e+00
Ne,Tb,8.334062460549e+00
Ne,Th,9.989021424522e+00
Ne,U,8.663496374100e+00
Ne,Zr,8.397408639004e+00
No,Rf,1.545438378798e+01
No,Sg,1.604861292636e+01
No,W,1.734969672171e+01
O,Pd,1.328733967537e+01
Rf,Sg,1.591230011543e+01
Rf,W,1.725781248220e+01
Sg,W,1.753021600476e+01
Th,Ti,1.195659606030e+01
Th,V,1.086730622658e+01
