src,dst,weight
Ac,He,2.209448521874e+01
Ar,Mo,2.496305993439e+01
Ba,Bi,1.916746523202e+01
Bh,Db,2.704031016727e+01
Bh,Fm,2.696194706970e+01
Bh,Hs,2.722114808475e+01
Bh,Lr,2.658836607184e+01
Bh,Md,2.698304482674e+01
Bh,No,2.699341286734e+01
Bh,Rf,2.684681359557e+01
Bh,Sg,2.728142739058e+01
Bi,F,4.255958206722e+01
Bi,Mo,6.929222997900e+01
Bi,Y,2.776310351843e+01
Cm,He,1.784506209583e+01
Co,He,3.027054894704e+01
Co,Ne,1.864232197142e+01
Db,Fm,2.666239942980e+01
Db,Hs,2.700094446545e+01
Db,Lr,2.617446155575e+01
Db,Md,2.668995542108e+01
Db,No,2.670349722250e+01
Db,Rf,2.651202244885e+01
Db,Sg,2.707967586909e+01
F,Mo,5.786614159020e+01
F,Y,2.035599867572e+01
Fe,Th,3.569772351133e+01
Fm,Hs,2.691915454971e+01
Fm,Lr,2.602072559263e+01
Fm,Md,2.658109364183e+01
Fm,No,2.659581426871e+01
Fm,Rf,2.638767145150e+01
Fm,Sg,2.700473958968e+01
He,Lr,1.890991641025e+01
He,Nb,3.046184325416e+01
He,Pa,1.785142508980e+01
He,Pd,3.019077138057e+01
He,Pu,1.757905355207e+01
He,U,1.774265465412e+01
Hs,Lr,2.652923685526e+01
Hs,Md,2.694117491164e+01
Hs,No,2.695199634665e+01
Hs,Rf,2.679898628890e+01
Hs,Sg,2.725260574465e+01
K,Y,1.556332665115e+02
Lr,Md,2.606211604424e+01
Lr,No,2.608245649474e+01
Lr,Rf,2.579485198527e+01
Lr,Sg,2.664749528843e+01
Md,No,2.662480583319e+01
Md,Rf,2.642115056617e+01
Md,Sg,2.702491474183e+01
Mo,Y,2.186760948898e+01
Nb,Ne,1.877569536662e+01
Ne,Pd,1.860524238687e+01
No,Rf,2.643760315967e+01
No,Sg,2.703482938803e+01
Rf,Sg,2.689464090225e+01
