src,dst,weight
Ac,He,1.832310178868e+01
Ar,Mo,2.889085282024e+01
Ba,Bi,1.856073865331e+01
Bh,Db,2.784977883363e+01
Bh,Fm,2.777141573606e+01
Bh,Hs,2.803061675111e+01
Bh,Lr,2.739783473820e+01
Bh,Md,2.779251349309e+01
Bh,No,2.780288153370e+01
Bh,Rf,2.765628226193e+01
Bh,Sg,2.809089605693e+01
Bh,W,1.508419230085e+01
Bi,F,4.287463586603e+01
Bi,Mo,6.861714859097e+01
Bi,Y,2.809951247171e+01
Co,He,2.578177861541e+01
Co,Ne,1.686685400857e+01
Db,Fm,2.747186809616e+01
Db,Hs,2.781041313181e+01
Db,Lr,2.698393022210e+01
Db,Md,2.749942408743e+01
Db,No,2.751296588886e+01
Db,Rf,2.732149111521e+01
Db,Sg,2.788914453545e+01
Db,W,1.495254661671e+01
F,Mo,5.729408312331e+01
F,Y,2.064106888128e+01
Fe,Th,3.630259189330e+01
Fm,Hs,2.772862321607e+01
Fm,Lr,2.683019425898e+01
Fm,Md,2.739056230819e+01
Fm,No,2.740528293506e+01
Fm,Rf,2.719714011786e+01
Fm,Sg,2.781420825604e+01
He,Nb,2.597307292252e+01
He,Pd,2.570200104893e+01
Hf,W,1.665002408085e+01
Hs,Lr,2.733870552161e+01
Hs,Md,2.775064357800e+01
Hs,No,2.776146501301e+01
Hs,Rf,2.760845495525e+01
Hs,Sg,2.806207441101e+01
Hs,W,1.506538577454e+01
K,Y,1.556650692531e+02
Lr,Md,2.687158471059e+01
Lr,No,2.689192516110e+01
Lr,Rf,2.660432065163e+01
Lr,Sg,2.745696395478e+01
Md,No,2.743427449955e+01
Md,Rf,2.723061923253e+01
Md,Sg,2.783438340819e+01
Mo,Y,2.125677543212e+01
Nb,Ne,1.700022740377e+01
Ne,Pd,1.682977442402e+01
No,Rf,2.724707182602e+01
No,Sg,2.784429805439e+01
Rf,Sg,2.770410956860e+01
Sg,W,1.510299882716e+01
