src,dst,weight
Ar,Mo,2.677954800211e+01
Ba,Bi,1.816717245772e+01
Bh,Db,1.607457271808e+01
Bh,Fm,1.596555790948e+01
Bh,Hf,1.612313836280e+01
Bh,Hs,1.632614535331e+01
Bh,Md,1.599490805026e+01
Bh,No,1.600933154801e+01
Bh,Rf,1.580538999838e+01
Bh,Sg,1.641000289839e+01
Bh,W,1.733513437128e+01
Bi,F,4.238946924442e+01
Bi,Mo,6.819884270776e+01
Bi,Y,2.770158652554e+01
Db,Fm,1.569510577901e+01
Db,Hf,1.612053415074e+01
Db,Hs,1.603504491193e+01
Db,Md,1.572277524331e+01
Db,No,1.573637280863e+01
Db,Rf,1.554410955950e+01
Db,Sg,1.611410052423e+01
Db,W,1.736206004769e+01
F,Mo,5.489227772769e+01
F,Y,1.715762941035e+01
Fe,Th,3.607111142186e+01
Fm,Hf,1.611956687198e+01
Fm,Hs,1.592692189084e+01
Fm,Md,1.562169734359e+01
Fm,No,1.563498813400e+01
Fm,Rf,1.544706253934e+01
Fm,Sg,1.600419392812e+01
Fm,W,1.737206101321e+01
Hf,Hs,1.612276633251e+01
Hf,Lr,1.611495555649e+01
Hf,Md,1.611982729319e+01
Hf,No,1.611995527161e+01
Hf,Rf,1.611814571626e+01
Hf,Sg,1.612351039310e+01
Hf,W,1.661488778559e+01
Hs,Md,1.595603193498e+01
Hs,No,1.597033744239e+01
Hs,Rf,1.576806422140e+01
Hs,Sg,1.636773113065e+01
Hs,W,1.733898089648e+01
K,Y,1.561114340813e+02
Lr,Sg,1.548023536703e+01
Lr,W,1.741973869307e+01
Md,No,1.566228400794e+01
Md,Rf,1.547319058323e+01
Md,Sg,1.603378416554e+01
Md,W,1.736936844557e+01
Mo,Y,2.134397020959e+01
No,Rf,1.548603065051e+01
No,Sg,1.604832565364e+01
No,W,1.736804524090e+01
Rf,Sg,1.584271577537e+01
Rf,W,1.738675473948e+01
Sg,W,1.733128784608e+01
