src,dst,weight
Ac,He,1.739732432955e+01
Ar,Mo,2.830510978876e+01
Ba,Bi,1.818243683499e+01
Bh,Db,1.606962181708e+01
Bh,Fm,1.599601996208e+01
Bh,Hf,1.639262494419e+01
Bh,Hs,1.623947225171e+01
Bh,Md,1.601583584611e+01
Bh,No,1.602557393770e+01
Bh,Rf,1.588788185203e+01
Bh,Sg,1.629608906325e+01
Bh,W,1.752736687551e+01
Bi,F,4.234261864516e+01
Bi,Mo,6.821138659526e+01
Bi,Y,2.771997042853e+01
Co,He,2.448288482308e+01
Co,Ne,1.572663748328e+01
Db,Fm,1.571433210273e+01
Db,Hf,1.618576405804e+01
Db,Hs,1.603261247183e+01
Db,Md,1.574023864440e+01
Db,No,1.575296985916e+01
Db,Sg,1.610663116233e+01
Db,W,1.740913159471e+01
F,Mo,5.664819150998e+01
F,Y,1.995771723207e+01
Fe,Th,3.590545409632e+01
Fm,Hf,1.610893001461e+01
Fm,Hs,1.595577883931e+01
Fm,Sg,1.603626108484e+01
Fm,W,1.736521563327e+01
He,Lr,1.641301949297e+01
He,Nb,2.467417913020e+01
He,Pd,2.440310725660e+01
Hf,Hs,1.636307338902e+01
Hf,Lr,1.574263848835e+01
Hf,Md,1.612961610322e+01
Hf,No,1.613978183820e+01
Hf,Rf,1.599604307388e+01
Hf,Sg,1.642217649935e+01
Hf,W,1.622739542217e+01
Hs,Md,1.597646481730e+01
Hs,No,1.598663049791e+01
Hs,Rf,1.584289250229e+01
Hs,Sg,1.626902364884e+01
Hs,W,1.751047612111e+01
K,Y,1.548395043910e+02
Lr,Sg,1.570078527312e+01
Lr,W,1.715585473248e+01
Md,Sg,1.605520687493e+01
Md,W,1.737703916135e+01
Mo,Y,2.089630932716e+01
Nb,Ne,1.586001087848e+01
No,Sg,1.606451737749e+01
No,W,1.738284958086e+01
Rf,Sg,1.593287120176e+01
Rf,W,1.730069295146e+01
Sg,W,1.754425762991e+01
