src,dst,weight
Al,Bi,1.407383193594e+00
Al,C,1.731057685993e+00
Am,At,8.371306303460e+00
Am,Cf,1.515049114074e+00
Am,Dy,1.394034657907e+00
Am,Er,1.438734355093e+00
Am,Es,2.606892749689e+00
Am,Ir,1.652459814193e+00
Am,Lu,1.520176075600e+00
Am,Mo,1.715733393576e+00
Am,Os,1.603095095386e+00
Am,Pd,1.442611475116e+00
Am,Pm,2.044555003216e+00
Am,Po,1.434068295795e+00
Am,Pr,1.404725601617e+00
Am,Re,1.452473149716e+00
Am,Rh,1.492426977327e+00
Am,Sm,1.554883372795e+00
Am,Ta,1.438977843087e+00
Am,Tb,1.428739959203e+00
Am,Tm,1.623789639852e+00
Am,Yb,1.729982083799e+00
As,At,3.508668569363e+00
At,Au,4.585044160232e+00
At,Ce,5.337410123158e+00
At,Cf,6.256250168381e+00
At,Co,5.026126292818e+00
At,Dy,5.038272511645e+00
At,Er,4.872297559667e+00
At,Es,1.295506591708e+01
At,Eu,4.890048765213e+00
At,F,3.985472497248e+00
At,Fr,4.042515113312e+00
At,Gd,4.755334753004e+00
At,Ho,5.035989072201e+00
At,Ir,6.480602051033e+00
At,La,5.012287628735e+00
At,Lu,5.055721344715e+00
At,Mn,5.112342747396e+00
At,Mo,5.538449715049e+00
At,Nb,4.709683888130e+00
At,Nd,5.633662955380e+00
At,Ni,4.983448145209e+00
At,Os,5.875716301183e+00
At,Pd,5.060665328017e+00
At,Pm,8.682155323345e+00
At,Po,5.527163977476e+00
At,Pr,6.011943840338e+00
At,Pt,2.704538377685e+00
At,Re,5.224065484850e+00
At,Rh,5.296929860281e+00
At,Rn,4.105792651711e+00
At,Ru,4.785510662819e+00
At,Sb,1.843323588336e+00
At,Sm,5.504934445388e+00
At,Ta,4.983342912815e+00
At,Tb,5.136771269261e+00
At,Tc,4.766651160990e+00
At,Tm,5.598622819738e+00
At,Yb,6.304637643118e+00
At,Zr,4.620744831675e+00
Au,Es,1.431606578576e+00
B,Bi,1.459567226749e+00
B,C,1.771592480032e+00
Be,C,1.430204767017e+00
Bh,Bi,1.609415992774e+00
Bh,C,1.736308865293e+00
Bh,Db,4.734413327339e+00
Bh,Fm,4.734413327339e+00
Bh,H,1.427404176161e+00
Bh,Hf,4.734413327339e+00
Bh,Hs,4.734413327339e+00
Bh,Lr,4.734413327339e+00
Bh,Md,4.734413327339e+00
Bh,No,4.734413327339e+00
Bh,Rb,1.936891523286e+00
Bh,Rf,4.734413327339e+00
Bh,Sg,4.734413327339e+00
Bh,W,4.734413327339e+00
Bi,Db,1.609415992774e+00
Bi,Fm,1.609415992774e+00
Bi,H,1.506803287582e+00
Bi,Hf,1.609415992774e+00
Bi,Hs,1.609415992774e+00
Bi,Lr,1.609415992774e+00
Bi,Md,1.609415992774e+00
Bi,Mg,1.398607992433e+00
Bi,Na,1.417818072741e+00
Bi,No,1.609415992774e+00
Bi,Rf,1.609415992774e+00
Bi,Sg,1.609415992774e+00
Bi,W,1.609415992774e+00
C,Cr,3.531936737776e+00
C,Cu,1.935882560450e+00
C,Db,1.736308865293e+00
C,Fe,6.258032143399e+00
C,Fm,1.736308865293e+00
C,H,1.935157763933e+00
C,He,2.794545623227e+00
C,Hf,1.736308865293e+00
C,Hg,1.754946394832e+00
C,Hs,1.736308865293e+00
C,I,2.155656400515e+00
