src,dst,weight
Am,At,8.759711536943e+00
As,At,3.581354686466e+00
At,Au,4.994535353268e+00
At,Ce,5.558090904899e+00
At,Cf,6.417998522669e+00
At,Co,5.549040592399e+00
At,Dy,5.593770179323e+00
At,Er,5.609838035236e+00
At,Es,1.234458552459e+01
At,Eu,5.446386143157e+00
At,Fr,4.500040879039e+00
At,Gd,5.445544763034e+00
At,Ho,5.509658019501e+00
At,Ir,6.990572833779e+00
At,La,5.500726905529e+00
At,Lu,5.850462131294e+00
At,Mn,5.632917664201e+00
At,Mo,5.875966023365e+00
At,Nb,5.363091804893e+00
At,Nd,5.709172282178e+00
At,Ni,5.481180052639e+00
At,Os,6.617413797399e+00
At,Pd,5.655488778271e+00
At,Pm,8.948381853526e+00
At,Po,5.862206601143e+00
At,Pr,6.102684871694e+00
At,Re,5.900324373737e+00
At,Rh,6.041151228826e+00
At,Rn,4.072198083126e+00
At,Ru,5.527246211365e+00
At,Sm,6.172429360815e+00
At,Ta,5.781810808021e+00
At,Tb,5.730162070445e+00
At,Tc,5.443068344332e+00
At,Tm,6.113049851520e+00
At,Yb,6.957426914314e+00
At,Zr,5.382787041295e+00
C,Fe,5.312607798456e+00
C,Th,7.051431585285e+00
Cr,Fe,1.237376286177e+01
Cr,Th,1.683238284178e+01
Cr,Ti,4.870436533101e+00
Cr,V,4.556439172708e+00
Fe,He,5.841479199534e+00
Fe,Ne,3.499359821347e+00
Fe,Sc,5.310879332981e+00
Fe,Th,4.116871461988e+01
Fe,Ti,1.129014401562e+01
Fe,V,1.058766140428e+01
He,Th,7.778149867365e+00
I,Th,4.007164432641e+00
K,Y,1.555690212395e+02
Ne,Th,4.625998424254e+00
S,Th,3.927586368631e+00
Sc,Th,7.162175030492e+00
Th,Ti,1.534132449815e+01
Th,V,1.439230134753e+01
Ti,V,4.187495779027e+00
