src,dst,weight
Ac,Ce,4.243775773405e+00
Ac,Dy,3.198703259111e+00
Ac,Nd,3.244176455062e+00
Ag,He,3.818974566678e+00
Am,At,8.965110585443e+00
Am,Ce,4.479912945594e+00
Am,Dy,3.536611045345e+00
Am,Er,3.351037057888e+00
Am,He,5.002073161094e+00
Am,Nd,3.343001386910e+00
Ar,B,3.316395142557e+00
Ar,Be,4.900429001047e+00
Ar,Bh,3.156593042725e+00
Ar,Bi,8.758295638196e+00
Ar,Bk,3.413400314013e+00
Ar,Cm,3.247576991310e+00
Ar,F,4.121958008887e+00
Ar,H,6.915626024122e+00
Ar,He,1.254372293566e+01
Ar,Kr,6.109550959774e+00
Ar,Mo,2.455137131238e+01
Ar,Ne,1.165680731823e+01
Ar,Np,3.317464402940e+00
Ar,Pu,3.193065485445e+00
Ar,Rn,3.582673479663e+00
Ar,Sg,3.261926927683e+00
Ar,U,3.426363608933e+00
Ar,Xe,4.131732326341e+00
At,Au,3.782833891130e+00
At,Ce,8.892068593595e+00
At,Cf,7.511356647718e+00
At,Co,3.768018847627e+00
At,Dy,7.495133520590e+00
At,Er,6.974930982921e+00
At,Es,1.443739587947e+01
At,Eu,6.880067119568e+00
At,Fr,3.311049599013e+00
At,Gd,6.481010730302e+00
At,Ho,5.083641133144e+00
At,Ir,6.319193480965e+00
At,La,5.381299178561e+00
At,Lu,5.058328102790e+00
At,Mn,6.919496325648e+00
At,Nb,3.539428585515e+00
At,Nd,8.084967901700e+00
At,Ni,5.056855207524e+00
At,Os,5.878934625736e+00
At,Pd,3.802557882826e+00
At,Pm,8.637038485850e+00
At,Po,5.691295917673e+00
At,Pr,6.903663555088e+00
At,Re,5.567266321131e+00
At,Rh,4.719767900691e+00
At,Rn,4.982903524989e+00
At,Ru,5.027373834799e+00
At,Sm,6.694353411301e+00
At,Ta,5.128298833457e+00
At,Tb,6.718450438212e+00
At,Tc,4.928904417250e+00
At,Tm,6.877498474879e+00
At,Yb,6.747613971437e+00
At,Zr,4.581330467591e+00
Au,Ce,4.049759770777e+00
Au,Dy,3.195302784552e+00
B,C,4.099034206318e+00
B,Ca,4.145921158186e+00
B,Cl,4.528369086718e+00
B,Cr,8.034427436854e+00
B,F,6.813413737717e+00
B,He,1.387236690684e+01
B,Kr,1.561373564194e+01
B,N,4.043263892723e+00
B,Na,1.015487561936e+01
B,Ne,7.200757845036e+00
B,O,5.367696347783e+00
B,S,3.372684122008e+00
Ba,Bi,1.844267182092e+01
Ba,Br,4.091929696482e+00
Ba,F,6.053693683361e+00
Ba,Mo,8.367496270513e+00
Ba,Y,3.274501451540e+00
Be,Cl,3.810445832413e+00
Be,Cr,4.549497191666e+00
Be,F,5.752681724696e+00
Be,H,3.178704894315e+00
Be,He,1.469648291075e+01
Be,Kr,1.150156991410e+01
Be,N,4.090794041226e+00
Be,Na,8.391090763112e+00
Be,Ne,9.402267774712e+00
Be,O,4.577093440990e+00
Be,Xe,3.603531775815e+00
Bh,Db,1.733936618259e+01
Bh,Fm,1.721006699188e+01
Bh,He,8.789889717463e+00
Bh,Hf,1.631911960294e+01
Bh,Hs,1.763774893040e+01
Bh,Lr,1.659365796537e+01
Bh,Md,1.724487831246e+01
Bh,Ne,4.952020184303e+00
Bh,No,1.726198559000e+01
Bh,Rf,1.702009664244e+01
Bh,Sg,1.773720984634e+01
Bh,W,1.716339313475e+01
Bi,Br,1.312709718077e+01
Bi,F,4.138160347209e+01
Bi,Ge,3.447632105665e+00
Bi,In,3.736266458017e+00
Bi,Mo,6.834596375105e+01
Bi,Tm,1.423495754447e+01
Bi,Y,2.819515853909e+01
Bk,He,7.136433892072e+00
Bk,Ne,4.291662958412e+00
Br,F,3.994284950025e+00
C,Fe,4.208490970518e+00
C,Th,5.905121053544e+00
Cd,He,4.178887760127e+00
Ce,Cf,4.064112294939e+00
Ce,Co,5.766889702250e+00
Ce,Es,4.752795273826e+00
Ce,Nb,5.720556563524e+00
Ce,Np,3.347194988884e+00
Ce,Pa,3.175554423735e+00
Ce,Pd,5.805512492262e+00
Ce,Pm,3.220851219616e+00
Ce,Po,4.700582435562e+00
Ce,Pu,3.240277354580e+00
Ce,Rh,3.754928996547e+00
Ce,Tl,3.715708389326e+00
Cf,He,5.896206100429e+00
Cf,Ne,3.446836141389e+00
Cl,Li,3.345866399547e+00
Cm,He,6.718828501678e+00
Cm,Ne,4.010909645547e+00
Co,Dy,4.501761816365e+00
Co,Er,4.269958547492e+00
Co,Eu,3.279809418425e+00
Co,Gd,4.096729243522e+00
Co,Nd,4.516798302086e+00
Co,Sm,3.568718397197e+00
Co,Tb,4.090966508332e+00
Co,Tm,3.223811544283e+00
Cr,Fe,8.767823115575e+00
Cr,Th,1.361315205228e+01
Cr,Ti,3.247644965047e+00
Db,Fm,1.696079047103e+01
Db,He,7.344276624634e+00
Db,Hf,1.652138795661e+01
Db,Hs,1.729993121264e+01
Db,Lr,1.647199401844e+01
Db,Md,1.698839495000e+01
Db,Ne,3.775915472111e+00
Db,No,1.700196057966e+01
Db,Rf,1.681014888580e+01
Db,Sg,1.737880115255e+01
Db,W,1.736117317638e+01
Dy,Es,3.613401821633e+00
Dy,Nb,4.485555345644e+00
Dy,Pd,4.555266316427e+00
Dy,Po,3.676194208775e+00
Dy,Rh,3.180733356354e+00
Er,Es,3.308089918605e+00
Er,Nb,4.268655700882e+00
Er,Pd,4.331946817981e+00
Er,Po,3.461321886985e+00
Es,He,5.071528313901e+00
Es,Mn,3.181067205702e+00
Es,Nd,3.729878371759e+00
Eu,Nb,3.277552818336e+00
Eu,Pd,3.327982913600e+00
F,Li,3.553512499683e+00
F,Mo,5.240639062707e+01
F,Na,3.150847710574e+00
F,Tm,7.126352764828e+00
F,Y,1.306563719276e+01
Fe,I,4.191442025673e+00
Fe,Sc,4.282856427193e+00
Fe,Th,3.694145710015e+01
Fe,Ti,9.500651897605e+00
Fe,V,8.790906598474e+00
Fm,He,6.807334618731e+00
Fm,Hf,1.659651620226e+01
Fm,Hs,1.717445606033e+01
Fm,Lr,1.642680455244e+01
Fm,Md,1.689312970108e+01
Fm,Ne,3.339076579015e+00
Fm,No,1.690537986154e+01
Fm,Rf,1.673216829048e+01
Fm,Sg,1.724567792343e+01
Fm,W,1.743463433469e+01
Gd,Nb,4.106840514944e+00
Gd,Pd,4.150289699544e+00
Gd,Po,3.242610470119e+00
H,He,1.457452861285e+01
H,Kr,6.554301780556e+00
H,Na,3.226057535907e+00
H,Ne,1.081172708122e+01
H,Xe,5.706709928199e+00
He,Hg,4.633794490548e+00
He,Hs,8.583373561345e+00
He,Kr,1.486557487476e+01
He,Li,8.589789793650e+00
He,Lr,4.247566863646e+00
He,Md,6.951895928011e+00
He,Mg,6.172850784791e+00
He,Na,8.228049220838e+00
He,Ne,2.492840703081e+01
He,No,7.022937485717e+00
He,Np,6.717470368711e+00
He,Pa,6.372381779279e+00
He,Pu,6.567631344412e+00
He,Rf,6.018442902358e+00
He,Rn,7.039988783005e+00
He,Sg,8.996405873581e+00
He,U,7.307752777997e+00
He,Xe,9.745192159374e+00
He,Zn,3.522914703355e+00
Hf,Hs,1.634801508203e+01
Hf,Lr,1.695467566566e+01
Hf,Md,1.657628936689e+01
Hf,No,1.656634932208e+01
Hf,Rf,1.670689693241e+01
Hf,Sg,1.629022412384e+01
Hf,W,1.727020705524e+01
Hg,Ne,3.940632014408e+00
Hs,Lr,1.657627740152e+01
Hs,Md,1.720823783210e+01
Hs,Ne,4.784005225418e+00
