src,dst,weight
Ac,Ca,2.449832310506e+00
Ac,Ce,4.243775773405e+00
Ac,Dy,3.198703259111e+00
Ac,Er,2.988780898246e+00
Ac,Eu,2.218534630727e+00
Ac,Gd,2.857946581857e+00
Ac,Ge,2.277218930144e+00
Ac,Nd,3.244176455062e+00
Ac,Sm,2.382922745066e+00
Ac,Tb,2.829964631726e+00
Ag,Ca,2.167496875229e+00
Ag,He,3.818974566678e+00
Ag,Ne,2.164384811055e+00
Am,Ar,2.721934727260e+00
Am,At,8.965110585443e+00
Am,Ca,2.364438885945e+00
Am,Ce,4.479912945594e+00
Am,Dy,3.536611045345e+00
Am,Er,3.351037057888e+00
Am,Es,2.745995819997e+00
Am,Eu,2.917068678348e+00
Am,Gd,2.849128130984e+00
Am,He,5.002073161094e+00
Am,Mn,3.014823053601e+00
Am,Nd,3.343001386910e+00
Am,Ne,2.791103295108e+00
Am,Sm,2.358325604424e+00
Am,Tb,2.809735317589e+00
Am,Tm,2.659347039905e+00
Ar,B,3.316395142557e+00
Ar,Be,4.900429001047e+00
Ar,Bh,3.156593042725e+00
Ar,Bi,8.758295638196e+00
Ar,Bk,3.413400314013e+00
Ar,Cf,3.095163011660e+00
Ar,Cm,3.247576991310e+00
Ar,Db,2.419255848016e+00
Ar,Es,2.775890580977e+00
Ar,F,4.121958008887e+00
Ar,H,6.915626024122e+00
Ar,He,1.254372293566e+01
Ar,Hs,3.051259157767e+00
Ar,Kr,6.109550959774e+00
Ar,Li,3.100186599009e+00
Ar,Md,2.219121466597e+00
Ar,Mo,2.455137131238e+01
Ar,Na,2.568429611839e+00
Ar,Ne,1.165680731823e+01
Ar,No,2.255356323023e+00
Ar,Np,3.317464402940e+00
Ar,Pa,3.072273594311e+00
Ar,Pu,3.193065485445e+00
Ar,Rn,3.582673479663e+00
Ar,Sg,3.261926927683e+00
Ar,U,3.426363608933e+00
Ar,Xe,4.131732326341e+00
As,At,2.897916475841e+00
As,Ce,3.049577257225e+00
As,Dy,2.361242492035e+00
As,Er,2.207218192634e+00
As,Nd,2.377194826672e+00
At,Au,3.782833891130e+00
At,Ce,8.892068593595e+00
At,Cf,7.511356647718e+00
At,Co,3.768018847627e+00
At,Dy,7.495133520590e+00
At,Er,6.974930982921e+00
At,Es,1.443739587947e+01
At,Eu,6.880067119568e+00
At,Fr,3.311049599013e+00
At,Gd,6.481010730302e+00
At,Ho,5.083641133144e+00
At,Ir,6.319193480965e+00
At,La,5.381299178561e+00
At,Lu,5.058328102790e+00
At,Mn,6.919496325648e+00
At,Nb,3.539428585515e+00
At,Nd,8.084967901700e+00
At,Ni,5.056855207524e+00
At,Os,5.878934625736e+00
At,Pd,3.802557882826e+00
At,Pm,8.637038485850e+00
At,Po,5.691295917673e+00
At,Pr,6.903663555088e+00
At,Pt,2.297188430689e+00
At,Re,5.567266321131e+00
At,Rh,4.719767900691e+00
At,Rn,4.982903524989e+00
At,Ru,5.027373834799e+00
At,Sm,6.694353411301e+00
At,Ta,5.128298833457e+00
At,Tb,6.718450438212e+00
At,Tc,4.928904417250e+00
At,Tm,6.877498474879e+00
At,Yb,6.747613971437e+00
At,Zr,4.581330467591e+00
Au,Ca,2.273623811020e+00
Au,Ce,4.049759770777e+00
Au,Dy,3.195302784552e+00
Au,Er,3.028979257004e+00
Au,Eu,2.374216263557e+00
Au,Gd,2.829204964927e+00
Au,Mn,2.312586144467e+00
Au,Nd,3.112600238329e+00
Au,Sm,2.397597105682e+00
Au,Tb,2.764392423354e+00
Au,Tm,2.206189969057e+00
B,Br,2.635228631204e+00
B,C,4.099034206318e+00
B,Ca,4.145921158186e+00
B,Cl,4.528369086718e+00
B,Cr,8.034427436854e+00
B,F,6.813413737717e+00
B,Ga,2.196036493445e+00
B,He,1.387236690684e+01
B,I,3.066786971974e+00
B,Kr,1.561373564194e+01
B,N,4.043263892723e+00
B,Na,1.015487561936e+01
B,Ne,7.200757845036e+00
B,O,5.367696347783e+00
B,P,2.460236195960e+00
B,S,3.372684122008e+00
B,Si,2.877061362735e+00
B,Xe,2.995064130323e+00
B,Zn,2.591551161230e+00
Ba,Bi,1.844267182092e+01
Ba,Br,4.091929696482e+00
Ba,F,6.053693683361e+00
Ba,In,2.266255891535e+00
Ba,Mo,8.367496270513e+00
Ba,Tm,2.628486495379e+00
Ba,Y,3.274501451540e+00
Be,Br,2.321000969767e+00
Be,C,2.995858800212e+00
Be,Cl,3.810445832413e+00
Be,Cr,4.549497191666e+00
Be,F,5.752681724696e+00
Be,H,3.178704894315e+00
Be,He,1.469648291075e+01
Be,Hg,2.315236871286e+00
Be,I,2.585899363364e+00
Be,Kr,1.150156991410e+01
Be,N,4.090794041226e+00
Be,Na,8.391090763112e+00
Be,Ne,9.402267774712e+00
Be,O,4.577093440990e+00
Be,S,2.638322768304e+00
Be,Xe,3.603531775815e+00
Be,Zn,2.615707447995e+00
Bh,Db,1.733936618259e+01
Bh,Fm,1.721006699188e+01
Bh,H,2.547125341584e+00
Bh,He,8.789889717463e+00
Bh,Hf,1.631911960294e+01
Bh,Hs,1.763774893040e+01
Bh,Kr,3.043939671346e+00
Bh,Lr,1.659365796537e+01
Bh,Md,1.724487831246e+01
Bh,Ne,4.952020184303e+00
Bh,No,1.726198559000e+01
Bh,Rf,1.702009664244e+01
Bh,Sg,1.773720984634e+01
Bh,W,1.716339313475e+01
Bh,Xe,2.723171475268e+00
Bi,Br,1.312709718077e+01
Bi,F,4.138160347209e+01
Bi,Ge,3.447632105665e+00
Bi,In,3.736266458017e+00
Bi,Mo,6.834596375105e+01
Bi,Tm,1.423495754447e+01
Bi,Y,2.819515853909e+01
Bk,Ca,2.737523229492e+00
Bk,Ce,2.915731945143e+00
Bk,He,7.136433892072e+00
Bk,Kr,2.834614437715e+00
Bk,Ne,4.291662958412e+00
Bk,Xe,2.860006462030e+00
Br,F,3.994284950025e+00
Br,Li,2.465856666239e+00
Br,Mo,3.057260939983e+00
C,Fe,4.208490970518e+00
C,Na,2.349161893655e+00
C,Th,5.905121053544e+00
C,V,2.430098117140e+00
Ca,Cf,2.387886381058e+00
Ca,Cm,2.840456892217e+00
Ca,Co,2.759931316757e+00
Ca,Nb,2.760058770715e+00
Ca,Np,2.625637794050e+00
Ca,Pa,2.623317961006e+00
Ca,Pd,2.802621872995e+00
Ca,Po,2.501297017490e+00
Ca,Pu,2.713779123176e+00
Ca,Ra,2.190877116440e+00
Ca,Tl,2.552945707381e+00
Ca,U,2.728178756787e+00
Cd,He,4.178887760127e+00
Cd,Kr,2.222426930599e+00
Cd,Ne,2.512592460517e+00
Ce,Cf,4.064112294939e+00
Ce,Cm,3.090175439712e+00
Ce,Co,5.766889702250e+00
Ce,Es,4.752795273826e+00
Ce,Fr,2.905400525318e+00
Ce,Ho,2.545354412903e+00
Ce,In,2.698071349549e+00
Ce,Ir,2.682431105657e+00
Ce,Lu,2.998594549043e+00
Ce,Nb,5.720556563524e+00
Ce,Np,3.347194988884e+00
Ce,Os,2.264330124861e+00
Ce,Pa,3.175554423735e+00
Ce,Pd,5.805512492262e+00
Ce,Pm,3.220851219616e+00
Ce,Po,4.700582435562e+00
Ce,Pt,2.324587726473e+00
Ce,Pu,3.240277354580e+00
Ce,Ra,2.858967630531e+00
Ce,Rh,3.754928996547e+00
Ce,Sb,2.788418223302e+00
Ce,Te,2.428692412825e+00
Ce,Tl,3.715708389326e+00
Ce,U,2.786338331522e+00
Ce,Zr,2.291018904471e+00
Cf,Dy,3.083583355846e+00
Cf,Er,2.868370782791e+00
Cf,Es,2.277858712279e+00
Cf,Eu,2.507380136508e+00
Cf,Gd,2.366412278717e+00
Cf,He,5.896206100429e+00
Cf,Mn,2.612617065090e+00
Cf,Nd,2.946679244530e+00
Cf,Ne,3.446836141389e+00
Cf,Tb,2.321256100756e+00
Cf,Tm,2.172831706842e+00
Cl,Li,3.345866399547e+00
Cl,Na,2.820610534068e+00
Cm,Dy,2.164337180764e+00
Cm,He,6.718828501678e+00
Cm,Kr,2.611809625581e+00
Cm,Ne,4.010909645547e+00
Cm,Xe,2.688711965516e+00
Co,Dy,4.501761816365e+00
Co,Er,4.269958547492e+00
Co,Eu,3.279809418425e+00
Co,Gd,4.096729243522e+00
Co,Ge,2.529722989675e+00
Co,La,2.610995720031e+00
Co,Mn,2.931883704947e+00
Co,Nd,4.516798302086e+00
Co,Os,2.190764269066e+00
Co,Pm,2.529262376246e+00
Co,Pr,3.104618861837e+00
Co,Ru,2.408555170325e+00
Co,Sm,3.568718397197e+00
Co,Ta,2.366304451152e+00
Co,Tb,4.090966508332e+00
Co,Tc,2.235769416523e+00
Co,Tm,3.223811544283e+00
Co,Zr,2.310365289935e+00
Cr,Fe,8.767823115575e+00
Cr,I,2.277311929094e+00
Cr,Li,2.636663677080e+00
Cr,Th,1.361315205228e+01
Cr,Ti,3.247644965047e+00
Cr,V,2.977793483123e+00
Db,Fm,1.696079047103e+01
Db,He,7.344276624634e+00
Db,Hf,1.652138795661e+01
Db,Hs,1.729993121264e+01
Db,Kr,2.387813842638e+00
Db,Lr,1.647199401844e+01
Db,Md,1.698839495000e+01
Db,Ne,3.775915472111e+00
Db,No,1.700196057966e+01
Db,Rf,1.681014888580e+01
Db,Sg,1.737880115255e+01
Db,W,1.736117317638e+01
Db,Xe,2.243640122052e+00
Dy,Es,3.613401821633e+00
Dy,Fr,2.254023607214e+00
Dy,Ho,2.284473524023e+00
Dy,Ir,2.435167620965e+00
Dy,Lu,2.693409515689e+00
Dy,Nb,4.485555345644e+00
Dy,Np,2.384440244140e+00
Dy,Os,2.200210859989e+00
Dy,Pd,4.555266316427e+00
Dy,Pm,2.856584584155e+00
Dy,Po,3.676194208775e+00
Dy,Pu,2.272980250452e+00
Dy,Rh,3.180733356354e+00
Dy,Sb,2.310156915229e+00
Dy,Tl,2.871650933477e+00
Dy,Zr,2.192534846334e+00
Er,Es,3.308089918605e+00
Er,Ho,2.266251020082e+00
Er,Ir,2.416832417260e+00
Er,Lu,2.682184944983e+00
Er,Nb,4.268655700882e+00
Er,Np,2.186069158113e+00
Er,Os,2.240153249302e+00
Er,Pd,4.331946817981e+00
Er,Pm,2.800899058359e+00
Er,Po,3.461321886985e+00
Er,Rh,3.107490557566e+00
Er,Sb,2.231570252228e+00
Er,Tl,2.718115822811e+00
Er,Zr,2.229984354779e+00
Es,Eu,3.029024469286e+00
Es,Gd,2.805636793508e+00
Es,He,5.071528313901e+00
Es,Mn,3.181067205702e+00
Es,Nd,3.729878371759e+00
Es,Ne,2.768096715215e+00
Es,Pr,2.347394189841e+00
Es,Sm,2.396572098082e+00
Es,Tb,2.846239177489e+00
Es,Tm,2.739234424575e+00
Eu,Lu,2.167764561687e+00
Eu,Nb,3.277552818336e+00
Eu,Pd,3.327982913600e+00
Eu,Pm,2.353832055131e+00
Eu,Po,2.732764547528e+00
Eu,Rh,2.466232415375e+00
F,Li,3.553512499683e+00
F,Mo,5.240639062707e+01
F,Na,3.150847710574e+00
F,Tm,7.126352764828e+00
F,Y,1.306563719276e+01
Fe,I,4.191442025673e+00
Fe,Nb,3.106747355295e+00
Fe,Pt,2.524874244275e+00
Fe,S,2.801941247677e+00
Fe,Sc,4.282856427193e+00
Fe,Th,3.694145710015e+01
Fe,Ti,9.500651897605e+00
Fe,V,8.790906598474e+00
Fm,He,6.807334618731e+00
Fm,Hf,1.659651620226e+01
Fm,Hs,1.717445606033e+01
Fm,Lr,1.642680455244e+01
Fm,Md,1.689312970108e+01
Fm,Ne,3.339076579015e+00
Fm,No,1.690537986154e+01
Fm,Rf,1.673216829048e+01
Fm,Sg,1.724567792343e+01
Fm,W,1.743463433469e+01
Fr,Nd,2.204631795952e+00
Fr,V,2.887651245335e+00
Gd,Ho,2.283644693928e+00
Gd,Ir,2.427691950151e+00
Gd,Lu,2.662785183619e+00
Gd,Nb,4.106840514944e+00
Gd,Os,2.289621840944e+00
Gd,Pd,4.150289699544e+00
Gd,Pm,2.830456615805e+00
Gd,Po,3.242610470119e+00
Gd,Rh,3.041903390379e+00
Gd,Tl,2.545605249568e+00
Gd,Zr,2.301391794949e+00
Ge,Nb,2.527285366999e+00
Ge,Pd,2.565259397625e+00
H,He,1.457452861285e+01
H,Hg,2.653875466744e+00
H,Hs,2.461799136398e+00
H,Kr,6.554301780556e+00
H,Li,2.478429480582e+00
H,Mg,2.344098570258e+00
H,Na,3.226057535907e+00
H,Ne,1.081172708122e+01
H,Sg,2.632451546771e+00
H,Xe,5.706709928199e+00
H,Zn,2.655552678471e+00
He,Hg,4.633794490548e+00
