src,dst,weight
Ac,Ar,7.704895526736e+00
Ac,B,4.111165016664e+00
Ac,Be,9.300726310649e+00
Ac,C,4.680481224436e+00
Ac,Cl,6.240753736504e+00
Ac,F,8.331691546347e+00
Ac,He,1.801164032128e+01
Ac,Kr,7.444746248817e+00
Ac,Mg,4.552880922410e+00
Ac,N,7.384297334680e+00
Ac,Na,9.673697976152e+00
Ac,Ne,1.092102085397e+01
Ac,O,9.763473305736e+00
Ac,S,4.194909241603e+00
Ac,Xe,5.361140994920e+00
Ag,He,5.143985053480e+00
Al,Na,5.052287896047e+00
Am,Ar,5.176346332378e+00
Am,At,7.541082629508e+00
Am,Be,6.789599320161e+00
Am,Cf,5.105358669409e+00
Am,Es,6.241100650996e+00
Am,He,1.315450199428e+01
Am,Kr,4.596674041456e+00
Am,Na,5.940999674310e+00
Am,Ne,6.696953047619e+00
Am,Np,3.952013047123e+00
Ar,At,4.475472894466e+00
Ar,Ba,4.259262284894e+00
Ar,Bi,1.048337355246e+01
Ar,Bk,5.494482730828e+00
Ar,Cf,5.036219091633e+00
Ar,Cm,5.671271062554e+00
Ar,Co,1.167672124273e+01
Ar,Cs,5.577725135021e+00
Ar,Es,4.572775894939e+00
Ar,Fr,5.388573083443e+00
Ar,Ho,6.072146639513e+00
Ar,La,4.305841790373e+00
Ar,Lr,4.983567570817e+00
Ar,Mo,2.858380345732e+01
Ar,Nb,1.165211365258e+01
Ar,Np,5.285630751918e+00
Ar,Pa,5.667587527282e+00
Ar,Pd,1.170045600884e+01
Ar,Pm,5.107825063011e+00
Ar,Pr,5.810469930691e+00
Ar,Pu,5.560910997648e+00
Ar,Ra,5.674641175482e+00
Ar,Rb,4.282100119340e+00
Ar,Rf,4.115196453519e+00
Ar,Rh,4.832824804567e+00
Ar,Sm,4.128393346741e+00
Ar,Tb,4.114906502485e+00
Ar,U,5.513768036350e+00
Ar,Y,5.026589821485e+00
Ar,Zr,5.307227329088e+00
As,Ce,4.412235920584e+00
At,Ce,7.934743377347e+00
At,Cf,6.142783164557e+00
At,Dy,6.887238768147e+00
At,Er,6.359932686318e+00
At,Es,1.308439623048e+01
At,Eu,6.463524593360e+00
At,F,4.886244068525e+00
At,Gd,5.681236481636e+00
At,He,8.846867752264e+00
At,Ir,5.680339143941e+00
At,La,4.346004011888e+00
At,Lu,4.141838299166e+00
At,Mn,7.223789514678e+00
At,Nd,7.085677442133e+00
At,Ni,4.630986075368e+00
At,Os,5.173806094582e+00
At,Pm,7.318486888941e+00
At,Po,4.957166939165e+00
At,Pr,5.545245995877e+00
At,Re,4.980372336185e+00
At,Rn,5.205899337961e+00
At,Ru,4.204628911283e+00
At,Sm,5.610236083414e+00
At,Ta,4.201419246609e+00
At,Tb,5.615863962094e+00
At,Tc,4.093812801238e+00
At,Tm,6.588096402762e+00
At,Yb,6.208044303850e+00
Au,Ce,4.287515198397e+00
B,Ba,4.042299919721e+00
B,Ce,6.212811118891e+00
B,Co,6.010530206403e+00
B,Cs,3.978033395892e+00
B,Dy,4.794154310920e+00
B,Er,4.560434543094e+00
B,Fe,4.048313149286e+00
B,Gd,4.726118707912e+00
B,Ho,3.895237697095e+00
B,Nb,6.010523944367e+00
B,Nd,5.486189061605e+00
B,Pd,6.019683700114e+00
B,Pr,4.855696771806e+00
B,Sc,4.169901907960e+00
B,Sm,4.717147047413e+00
B,Tb,5.145997029978e+00
B,Th,4.983653454978e+00
B,Ti,4.910436136856e+00
B,V,4.921248091988e+00
Ba,Be,6.834110629290e+00
Ba,Bi,1.829171527385e+01
