src,dst,weight
Ac,Ce,3.781676022833e+00
Ac,Dy,2.830401938360e+00
Ag,He,4.018303245987e+00
Am,Ar,3.096029144972e+00
Am,At,8.838837931099e+00
Am,Ce,4.262189849344e+00
Am,Dy,3.355536272094e+00
Am,Er,3.174356836901e+00
Am,He,6.154930063491e+00
Am,Mn,2.931758426934e+00
Am,Nd,3.138438829261e+00
Am,Ne,3.539172959981e+00
Ar,Bh,3.308728473501e+00
Ar,Bi,8.914178026786e+00
Ar,Bk,3.758468831495e+00
Ar,Cf,3.429344648045e+00
Ar,Cm,3.619283157309e+00
Ar,Es,3.098863111829e+00
Ar,H,6.344739352495e+00
Ar,He,1.002389883192e+01
Ar,Hs,3.219457621321e+00
Ar,Kr,4.316918453017e+00
Ar,Mo,2.497312403140e+01
Ar,Ne,9.657179301201e+00
Ar,Np,3.653753830486e+00
Ar,Pa,3.457323000379e+00
Ar,Pu,3.560429492423e+00
Ar,Rn,3.419385923892e+00
Ar,Sg,3.397999325681e+00
Ar,U,3.771923655218e+00
Ar,Xe,3.339173749637e+00
As,At,2.880568436344e+00
As,Ce,3.076505537665e+00
At,Au,3.724468963329e+00
At,Ce,8.730474167347e+00
At,Cf,7.391672524958e+00
At,Co,3.513987927378e+00
At,Dy,7.354521509515e+00
At,Er,6.837153029545e+00
At,Es,1.431956207992e+01
At,Eu,6.757166574541e+00
At,Fr,3.149115405742e+00
At,Gd,6.339859279304e+00
At,Ho,4.932147030530e+00
At,Ir,6.229144999106e+00
At,La,5.241660955208e+00
At,Lu,4.927233904557e+00
At,Mn,6.840870730150e+00
At,Nb,3.285397665265e+00
At,Nd,7.929529629874e+00
At,Ni,4.964410480725e+00
At,Os,5.777005910871e+00
At,Pd,3.548526962577e+00
At,Pm,8.486870158731e+00
At,Po,5.604433003023e+00
At,Pr,6.740983796325e+00
At,Re,5.459804081624e+00
At,Rh,4.596763253055e+00
At,Rn,4.960409186263e+00
At,Ru,4.906315239731e+00
At,Sm,6.545086004903e+00
At,Ta,5.007977475928e+00
At,Tb,6.563973493981e+00
At,Tc,4.815869893196e+00
At,Tm,6.771201754080e+00
At,Yb,6.660664902238e+00
At,Zr,4.439575197645e+00
Au,Ce,3.976678104154e+00
Au,Dy,3.129253912855e+00
Au,Er,2.964242157172e+00
Au,Nd,3.043150761627e+00
Ba,Bi,1.838693116699e+01
Ba,Br,4.260591868569e+00
Ba,F,6.795240651567e+00
Ba,Mo,8.176537078292e+00
Ba,Y,3.025073325279e+00
Bh,Db,1.728651942458e+01
Bh,Fm,1.715396830927e+01
Bh,He,9.455992859259e+00
Bh,Hf,1.625895925241e+01
Bh,Hs,1.759240661375e+01
Bh,Kr,3.903082668017e+00
Bh,Lr,1.652205635764e+01
Bh,Md,1.718965514801e+01
Bh,Ne,5.306801697278e+00
Bh,No,1.720719268019e+01
Bh,Rf,1.695922013217e+01
Bh,Sg,1.769436901014e+01
Bh,W,1.710463624000e+01
Bh,Xe,2.806530548227e+00
Bi,Br,1.318736639188e+01
Bi,F,4.162647422257e+01
Bi,Ge,3.449239469436e+00
Bi,In,3.720302524034e+00
Bi,Mo,6.829712129308e+01
Bi,Tm,1.418999217321e+01
Bi,Y,2.813112060512e+01
Bk,Ca,2.886028000289e+00
Bk,He,8.225637295743e+00
Bk,Kr,3.941853399085e+00
Bk,Ne,4.988301758437e+00
Bk,Xe,3.079005661534e+00
Br,F,3.676919182065e+00
Br,Mo,3.191754014595e+00
C,Fe,4.330087025316e+00
C,Th,6.142583340335e+00
Ca,Cm,2.992039211042e+00
Ca,Co,3.001206812384e+00
Ca,Nb,3.001334266343e+00
Ca,Pd,3.043897368622e+00
Ca,Pu,2.864859775988e+00
Ca,U,2.876740315760e+00
Cd,He,3.562508142930e+00
Ce,Cf,3.873468374624e+00
Ce,Cm,2.874072673747e+00
Ce,Co,5.024074100133e+00
Ce,Es,4.569756269298e+00
Ce,Nb,4.977740961406e+00
Ce,Np,3.155121019202e+00
Ce,Pa,2.950398819723e+00
Ce,Pd,5.062696890144e+00
Ce,Po,4.523852041449e+00
Ce,Pu,3.027120564419e+00
Ce,Rh,3.423787325069e+00
Ce,Tl,3.553917678549e+00
Cf,Dy,2.923556264488e+00
Cf,He,6.961534686558e+00
Cf,Kr,2.967144710749e+00
Cf,Ne,4.124184524723e+00
Cm,He,7.866447992791e+00
Cm,Kr,3.753302395974e+00
Cm,Ne,4.754747577723e+00
Cm,Xe,2.926438559462e+00
Co,Dy,3.912551283935e+00
Co,Er,3.696619690702e+00
Co,Eu,2.813382816750e+00
Co,Gd,3.482453132095e+00
Co,Nd,3.812933002078e+00
Co,Sm,2.901876883867e+00
Co,Tb,3.383275972182e+00
Cr,Fe,8.974502849527e+00
Cr,Th,1.381719858711e+01
Cr,Ti,3.451235463352e+00
Cr,V,3.161952833162e+00
Db,Fm,1.687971887182e+01
Db,He,8.256962218609e+00
Db,Hf,1.641538970167e+01
Db,Hs,1.724414436700e+01
Db,Kr,3.391546944454e+00
Db,Lr,1.635448003314e+01
Db,Md,1.690938141213e+01
Db,Ne,4.329931104589e+00
Db,No,1.692395843194e+01
Db,Rf,1.671784615187e+01
Db,Sg,1.732889448216e+01
Db,W,1.726697382026e+01
Dy,Es,3.459285761271e+00
Dy,Nb,3.896344813215e+00
Dy,Pd,3.966055783998e+00
Dy,Po,3.528748171051e+00
Dy,Rh,2.914174671980e+00
Er,Es,3.157610308659e+00
Er,Nb,3.695316844092e+00
Er,Pd,3.758607961191e+00
Er,Po,3.317383639613e+00
Er,Rh,2.847836674022e+00
Es,Eu,2.900862880823e+00
Es,He,6.112275447633e+00
Es,Mn,3.106391798660e+00
Es,Nd,3.558296406898e+00
Es,Ne,3.425583733796e+00
Eu,Nb,2.811126216661e+00
Eu,Pd,2.861556311925e+00
F,Mo,5.300692559982e+01
F,Tm,7.761722990144e+00
F,Y,1.384069303016e+01
Fe,I,4.272603185698e+00
Fe,Nb,2.818577956072e+00
Fe,S,2.888040213544e+00
Fe,Sc,4.185799242453e+00
Fe,Th,3.679075112603e+01
Fe,Ti,9.371641519907e+00
Fe,V,8.656773907270e+00
Fm,He,7.811607980658e+00
Fm,Hf,1.647349243997e+01
Fm,Hs,1.711478981821e+01
Fm,Kr,3.201547961419e+00
Fm,Lr,1.629223739833e+01
Fm,Md,1.680527973880e+01
Fm,Ne,3.967093455880e+00
Fm,No,1.681875713973e+01
Fm,Rf,1.662819295920e+01
Fm,Sg,1.719314680034e+01
Fm,W,1.732727063578e+01
Gd,Nb,3.492564403517e+00
Gd,Pd,3.536013588116e+00
Gd,Po,3.091367808205e+00
H,He,1.359699478949e+01
H,Kr,6.391879541811e+00
H,Ne,9.875075615644e+00
H,Xe,5.290954687453e+00
He,Hg,3.851006940048e+00
He,Hs,9.284702767737e+00
He,Kr,8.853886925366e+00
He,Lr,5.688467296253e+00
He,Md,7.931511044720e+00
He,Ne,2.001573110753e+01
He,No,7.990434836205e+00
He,Np,7.787421319036e+00
He,Pa,7.549262857731e+00
He,Pu,7.705728525743e+00
He,Rf,7.157279831046e+00
He,Rn,6.941237149096e+00
He,Sg,9.627282950780e+00
He,U,8.398034099245e+00
He,Xe,7.814804818568e+00
Hf,Hs,1.628130645945e+01
Hf,Lr,1.675048607120e+01
Hf,Md,1.645784939504e+01
Hf,No,1.645016195582e+01
Hf,Rf,1.655885877085e+01
Hf,Sg,1.623661204537e+01
Hf,W,1.710995896873e+01
Hg,Ne,3.269178177795e+00
Hs,Kr,3.830006136079e+00
Hs,Lr,1.649811688271e+01
Hs,Md,1.714961604288e+01
Hs,Ne,5.167248755465e+00
Hs,No,1.716673064472e+01
Hs,Rf,1.692473813498e+01
Hs,Sg,1.764215836328e+01
Hs,W,1.712782732290e+01
I,Th,5.101929624092e+00
K,Y,1.559532011241e+02
Kr,Md,3.252701533774e+00
Kr,Ne,8.798497519001e+00
