src,dst,weight
Ac,Ar,1.069849277086e+01
Ac,Be,9.268944007318e+00
Ac,F,8.238884962640e+00
Ac,He,2.209448521874e+01
Ac,Kr,8.526069305431e+00
Ac,N,8.058324695349e+00
Ac,Na,1.003429995574e+01
Ac,Ne,1.272112804000e+01
Ac,O,9.913918312145e+00
Am,Bk,9.345103315862e+00
Am,Cf,1.124328299683e+01
Am,Cm,9.461780300467e+00
Am,Es,1.237902497841e+01
Am,He,1.619145471670e+01
Am,Np,1.008993737454e+01
Am,Pa,9.486295152538e+00
Am,Pu,9.722661082011e+00
Am,U,9.136266329219e+00
Ar,Bi,1.293071406940e+01
Ar,Co,1.489591423165e+01
Ar,Mo,2.496305993439e+01
Ar,Nb,1.487130664151e+01
Ar,Pd,1.491964899777e+01
At,Ce,8.388580699476e+00
At,Dy,8.146046131221e+00
At,Es,1.236338664679e+01
At,Eu,8.365162852564e+00
At,He,1.307106590691e+01
At,Mn,9.161736125038e+00
At,Tm,7.964125546356e+00
Ba,Bi,1.916746523202e+01
Ba,F,1.164750135225e+01
Be,Ce,9.962652502918e+00
Be,Co,1.399424943597e+01
Be,Cs,8.720729808209e+00
Be,Dy,8.300903039584e+00
Be,Er,8.101681593526e+00
Be,Fr,8.326539919111e+00
Be,Gd,7.999370210190e+00
Be,Ho,8.904302871369e+00
Be,La,7.913461391251e+00
Be,Nb,1.401913932528e+01
Be,Nd,9.726043178685e+00
Be,Pd,1.400555011973e+01
Be,Pm,9.025979320785e+00
Be,Pr,1.016447043264e+01
Be,Sm,9.084786630355e+00
Be,Tb,9.466336198438e+00
Be,Th,8.215513697329e+00
Be,Zr,7.912912440087e+00
Bh,Bk,9.182961158460e+00
Bh,Cm,8.502111705705e+00
Bh,Db,2.704031016727e+01
Bh,Fm,2.696194706970e+01
Bh,He,1.411043530640e+01
Bh,Hf,1.388497315550e+01
Bh,Hs,2.722114808475e+01
Bh,Lr,2.658836607184e+01
Bh,Md,2.698304482674e+01
Bh,No,2.699341286734e+01
Bh,Np,8.532813932538e+00
Bh,Pa,9.170452414108e+00
Bh,Pu,8.509001494475e+00
Bh,Rf,2.684681359557e+01
Bh,Sg,2.728142739058e+01
Bh,U,9.412030475476e+00
Bh,W,1.530552636233e+01
Bi,Br,1.363657327926e+01
Bi,F,4.255958206722e+01
Bi,Mo,6.929222997900e+01
Bi,Tm,1.568564680405e+01
Bi,Y,2.776310351843e+01
Bk,Cf,9.576611937743e+00
Bk,Cm,9.870913832951e+00
Bk,Db,8.861169514650e+00
Bk,Es,9.247158137648e+00
Bk,Fm,8.741646904093e+00
Bk,He,1.755833921439e+01
Bk,Hs,9.136990923630e+00
Bk,Lr,8.171845843376e+00
Bk,Md,8.773826068474e+00
Bk,Ne,7.921948718260e+00
Bk,No,8.789639829255e+00
Bk,Np,9.821613025575e+00
Bk,Pa,9.772749907338e+00
Bk,Pu,9.804699830828e+00
Bk,Rf,8.566040607043e+00
Bk,Sg,9.228931393290e+00
Bk,U,9.974416646280e+00
C,Th,9.434127423837e+00
Ce,F,8.617128623243e+00
Cf,Cm,9.613521732917e+00
Cf,Es,1.193590731272e+01
Cf,He,1.603025049751e+01
Cf,Np,1.011595566742e+01
Cf,Pa,9.691706936910e+00
Cf,Pu,9.839135256428e+00
Cf,U,9.425888125665e+00
Cl,Co,8.464773443823e+00
Cl,Nb,8.440374360903e+00
Cl,Pd,8.483908014135e+00
Cm,Db,8.165020320472e+00
Cm,Es,9.191087558411e+00
Cm,Fm,8.039814948815e+00
Cm,He,1.784506209583e+01
Cm,Hs,8.453955793528e+00
Cm,Md,8.073524087338e+00
Cm,Ne,8.203452130356e+00
Cm,No,8.090089721126e+00
Cm,Np,9.804502493026e+00
Cm,Pa,9.647355397033e+00
Cm,Pu,9.777345833973e+00
Cm,Sg,8.550267617881e+00
Cm,U,9.858103027273e+00
Co,F,1.287925019909e+01
Co,He,3.027054894704e+01
Co,Kr,1.161200689035e+01
Co,N,1.137598567476e+01
Co,Na,1.467928433868e+01
Co,Ne,1.864232197142e+01
Co,O,1.342428651586e+01
Co,Xe,9.581831503094e+00
Cr,Fe,8.330866032304e+00
Cr,Th,1.267450571061e+01
Cs,He,1.495998743729e+01
Cs,Na,8.966034248924e+00
Cs,Ne,9.292476950302e+00
Db,Fm,2.666239942980e+01
Db,He,1.563789007917e+01
Db,Hf,1.365903215617e+01
Db,Hs,2.700094446545e+01
Db,Lr,2.617446155575e+01
Db,Md,2.668995542108e+01
Db,No,2.670349722250e+01
Db,Np,8.216064693498e+00
Db,Pa,8.825697134570e+00
Db,Pu,8.174404094783e+00
Db,Rf,2.651202244885e+01
Db,Sg,2.707967586909e+01
Db,U,9.089956514569e+00
Db,W,1.517388067818e+01
Es,He,1.490919182270e+01
Es,Np,1.021342272594e+01
Es,Pa,9.678825960227e+00
Es,Pu,9.712030083704e+00
Es,U,9.022089613441e+00
F,Mo,5.786614159020e+01
F,Nb,1.280078206456e+01
F,Nd,8.226477760507e+00
F,Pd,1.289693327852e+01
F,Pr,9.178155693049e+00
F,Tb,8.214538907073e+00
F,Tm,1.302250011010e+01
F,Y,2.035599867572e+01
Fe,Th,3.569772351133e+01
Fe,Ti,9.154467490163e+00
Fe,V,8.496413168968e+00
Fm,He,1.620523042334e+01
Fm,Hf,1.357511121356e+01
Fm,Hs,2.691915454971e+01
Fm,Lr,2.602072559263e+01
Fm,Md,2.658109364183e+01
Fm,No,2.659581426871e+01
Fm,Np,8.098414976141e+00
Fm,Pa,8.697645173599e+00
Fm,Pu,8.050125060613e+00
Fm,Rf,2.638767145150e+01
Fm,Sg,2.700473958968e+01
Fm,U,8.970329043377e+00
Fm,W,1.512498370979e+01
Fr,He,1.191237625605e+01
He,Ho,1.422070437615e+01
He,Hs,1.432864313108e+01
He,In,1.012856137894e+01
He,La,1.085982559277e+01
He,Lr,1.890991641025e+01
He,Lu,1.022825307061e+01
He,Md,1.605248494606e+01
He,Nb,3.046184325416e+01
He,No,1.597742145437e+01
He,Np,1.690724704655e+01
He,Os,8.063511564480e+00
He,Pa,1.785142508980e+01
He,Pd,3.019077138057e+01
He,Pm,1.424389678108e+01
He,Po,1.015744110254e+01
He,Pr,1.258526925787e+01
He,Pu,1.757905355207e+01
He,Ra,1.584006086853e+01
He,Rb,1.144819243200e+01
He,Rf,1.703878431362e+01
He,Rh,1.486991874228e+01
He,Ru,9.577379973639e+00
He,Sg,1.389222748172e+01
He,Sm,9.509828449346e+00
He,Ta,1.026308216229e+01
He,Tb,8.364836666139e+00
He,Tc,9.358335245388e+00
He,Tl,1.113522586785e+01
He,U,1.774265465412e+01
He,Y,1.080820134185e+01
He,Zr,1.457287832839e+01
Hf,Hs,1.385269586988e+01
Hf,Lr,1.317503425831e+01
Hf,Md,1.359770531349e+01
Hf,No,1.360880869974e+01
Hf,Rf,1.345181198249e+01
Hf,Sg,1.391725044112e+01
Hf,W,1.666224779342e+01
Ho,Na,8.253999048746e+00
Ho,Ne,9.698789502907e+00
Hs,Lr,2.652923685526e+01
Hs,Md,2.694117491164e+01
Hs,No,2.695199634665e+01
Hs,Np,8.487564041247e+00
Hs,Pa,9.121201659889e+00
Hs,Pu,8.461201865948e+00
Hs,Rf,2.679898628890e+01
Hs,Sg,2.725260574465e+01
Hs,U,9.366019909632e+00
Hs,W,1.528671983602e+01
K,Y,1.556332665115e+02
Kr,Nb,1.164818683789e+01
Kr,Pd,1.159457157345e+01
Lr,Md,2.606211604424e+01
Lr,Ne,8.271912165670e+00
Lr,No,2.608245649474e+01
Lr,Pa,8.087182075045e+00
Lr,Rf,2.579485198527e+01
Lr,Sg,2.664749528843e+01
Lr,U,8.400028079744e+00
Lr,W,1.489187681622e+01
Md,No,2.662480583319e+01
Md,Np,8.130089900044e+00
Md,Pa,8.732120701553e+00
Md,Pu,8.083584800581e+00
Md,Rf,2.642115056617e+01
Md,Sg,2.702491474183e+01
Md,U,9.002536439467e+00
Md,W,1.513814827820e+01
Mo,Tm,1.239620863367e+01
Mo,Y,2.186760948898e+01
N,Nb,1.134961532928e+01
N,Pd,1.141104523757e+01
Na,Nb,1.472846710074e+01
Na,Pd,1.466469132903e+01
Na,Pm,8.113591392214e+00
Na,Pr,8.163154425042e+00
Nb,Ne,1.877569536662e+01
Nb,O,1.338175010363e+01
Nb,Xe,9.658530651781e+00
Ne,Pa,8.143850092285e+00
Ne,Pd,1.860524238687e+01
Ne,Pm,8.801341099331e+00
Ne,Pr,1.003193717819e+01
Ne,Pu,7.983447721643e+00
Ne,Ra,8.861513970735e+00
Ne,Rh,8.321160939548e+00
Ne,Sm,8.173997638770e+00
Ne,Tb,8.496687955407e+00
Ne,U,8.033603200508e+00
Ne,Zr,9.558863667551e+00
No,Np,8.145655862649e+00
No,Pa,8.749062961005e+00
No,Pu,8.100027872795e+00
No,Rf,2.643760315967e+01
No,Sg,2.703482938803e+01
No,U,9.018364074118e+00
No,W,1.514461772325e+01
Np,Pa,9.732116325384e+00
Np,Pu,9.830049091784e+00
Np,Rf,7.925560391407e+00
Np,Sg,8.578063823830e+00
Np,U,9.769027162765e+00
O,Pd,1.344168335449e+01
Pa,Pu,9.659750328983e+00
Pa,Rf,8.509507292480e+00
Pa,Sg,9.219703168328e+00
Pa,U,9.773306732207e+00
Pd,Xe,9.554563913672e+00
Pu,Sg,8.556801123003e+00
Pu,U,9.777205784414e+00
Rf,Sg,2.689464090225e+01
Rf,U,8.794568681854e+00
Rf,W,1.505314277930e+01
Sg,U,9.458041041320e+00
Sg,W,1.532433288863e+01
Th,Ti,1.254638078086e+01
Th,V,1.151999525717e+01
