src,dst,weight
Ac,At,1.532907145646e+00
Am,At,8.759711536943e+00
Am,Ce,1.309624020987e+00
Am,Cf,1.524659476396e+00
Am,Co,1.309232670617e+00
Am,Dy,1.313643004507e+00
Am,Er,1.316731911812e+00
Am,Es,2.793016803957e+00
Am,Ir,1.582474558678e+00
Am,Lu,1.385098958876e+00
Am,Mn,1.310686376854e+00
Am,Nd,1.357495156933e+00
Am,Os,1.480142455389e+00
Am,Pd,1.353230853040e+00
Am,Pm,2.030284064298e+00
Am,Po,1.404067582563e+00
Am,Pr,1.430566602515e+00
Am,Re,1.344478266224e+00
Am,Rh,1.368897437743e+00
Am,Sm,1.448891729498e+00
Am,Ta,1.303048798344e+00
Am,Tb,1.339686809042e+00
Am,Tm,1.371736605647e+00
Am,Yb,1.627351811318e+00
As,At,3.581354686466e+00
At,Au,4.994535353268e+00
At,Ce,5.558090904899e+00
At,Cf,6.417998522669e+00
At,Co,5.549040592399e+00
At,Dy,5.593770179323e+00
At,Er,5.609838035236e+00
At,Es,1.234458552459e+01
At,Eu,5.446386143157e+00
At,F,3.331646100670e+00
At,Fr,4.500040879039e+00
At,Gd,5.445544763034e+00
At,Ho,5.509658019501e+00
At,Ir,6.990572833779e+00
At,La,5.500726905529e+00
At,Lu,5.850462131294e+00
At,Mn,5.632917664201e+00
At,Mo,5.875966023365e+00
At,Nb,5.363091804893e+00
At,Nd,5.709172282178e+00
At,Ni,5.481180052639e+00
At,Os,6.617413797399e+00
At,Pd,5.655488778271e+00
At,Pm,8.948381853526e+00
At,Po,5.862206601143e+00
At,Pr,6.102684871694e+00
At,Pt,3.282340096361e+00
At,Re,5.900324373737e+00
At,Rh,6.041151228826e+00
At,Rn,4.072198083126e+00
At,Ru,5.527246211365e+00
At,Sb,2.100940414607e+00
At,Sm,6.172429360815e+00
At,Ta,5.781810808021e+00
At,Tb,5.730162070445e+00
At,Tc,5.443068344332e+00
At,Tl,1.765315758410e+00
At,Tm,6.113049851520e+00
At,Yb,6.957426914314e+00
At,Zr,5.382787041295e+00
Au,Es,1.626647064708e+00
C,Cr,2.607847298854e+00
C,Fe,5.312607798456e+00
C,He,1.875443164502e+00
C,S,1.415841864939e+00
C,Sc,1.344830919534e+00
C,Th,7.051431585285e+00
C,Ti,2.443297150202e+00
C,V,2.267254382050e+00
Ce,Es,1.794566440177e+00
Ce,Pm,1.309445896441e+00
Cf,Es,2.083727624663e+00
Cf,Pm,1.516516508322e+00
Co,Es,1.793231818283e+00
Co,Pm,1.308361803074e+00
Cr,Fe,1.237376286177e+01
Cr,He,2.820897030699e+00
Cr,I,1.630575778899e+00
Cr,Ne,1.751212940475e+00
Cr,S,1.684983067539e+00
Cr,Sc,2.391325718399e+00
Cr,Th,1.683238284178e+01
Cr,Ti,4.870436533101e+00
Cr,V,4.556439172708e+00
Cr,Xe,1.326866613385e+00
Cu,Fe,1.558837461045e+00
Cu,Th,1.936404554409e+00
Dy,Es,1.802088454122e+00
Dy,Pm,1.315166696767e+00
Er,Es,1.806643428879e+00
Er,Pm,1.318491971311e+00
Es,Eu,1.738654106322e+00
Es,Fr,1.483410600562e+00
Es,Gd,1.735112154903e+00
Es,Ho,1.768466598078e+00
Es,Ir,2.198340865245e+00
Es,La,1.764352283167e+00
Es,Lu,1.895038462919e+00
Es,Mn,1.803617459130e+00
Es,Mo,1.795546161269e+00
Es,Nb,1.688531797337e+00
Es,Nd,1.854581547462e+00
Es,Ni,1.765942798613e+00
Es,Os,2.064627681883e+00
Es,Pd,1.844891176558e+00
Es,Pm,2.818558732683e+00
Es,Po,1.913622093039e+00
Es,Pr,1.963782752465e+00
Es,Re,1.863343597156e+00
Es,Rh,1.900843450264e+00
Es,Rn,1.366626223241e+00
Es,Ru,1.733254982360e+00
Es,Sm,1.988042917379e+00
Es,Ta,1.812725957808e+00
Es,Tb,1.840592360868e+00
Es,Tc,1.698517548715e+00
Es,Tm,1.911200125019e+00
Es,Yb,2.235726604473e+00
Es,Zr,1.702324990235e+00
Fe,He,5.841479199534e+00
Fe,I,3.069098734557e+00
Fe,Na,1.327496096748e+00
Fe,Ne,3.499359821347e+00
Fe,S,3.036887507665e+00
Fe,Sc,5.310879332981e+00
Fe,Th,4.116871461988e+01
Fe,Ti,1.129014401562e+01
Fe,V,1.058766140428e+01
Fe,Xe,2.207533364268e+00
He,I,1.327650170198e+00
He,S,1.459777423293e+00
He,Sc,1.433664238842e+00
He,Th,7.778149867365e+00
He,Ti,2.636988929656e+00
He,V,2.449109188412e+00
I,Th,4.007164432641e+00
I,Ti,1.543429394833e+00
I,V,1.427488368001e+00
Ir,Pm,1.604413676546e+00
K,Y,1.555690212395e+02
Kr,Th,1.441254998379e+00
Lu,Pm,1.381233373709e+00
Mn,Pm,1.317130663073e+00
Mo,Pm,1.318060144019e+00
Na,Th,1.574763777184e+00
Nd,Pm,1.351734956767e+00
Ne,Th,4.625998424254e+00
Ne,Ti,1.644938747471e+00
Ne,V,1.526455096883e+00
Os,Pm,1.509275611005e+00
Pd,Pm,1.344170668260e+00
Pm,Po,1.393447530658e+00
Pm,Pr,1.431662687631e+00
Pm,Re,1.362156911135e+00
Pm,Rh,1.389747353360e+00
Pm,Sm,1.448975239527e+00
Pm,Ta,1.326713709851e+00
Pm,Tb,1.343289622251e+00
Pm,Tm,1.398196680536e+00
Pm,Yb,1.627560407587e+00
S,Th,3.927586368631e+00
S,Ti,1.603337386903e+00
S,V,1.479052694027e+00
Sc,Th,7.162175030492e+00
Sc,Ti,2.212996652051e+00
Sc,V,2.066025620642e+00
Th,Ti,1.534132449815e+01
Th,V,1.439230134753e+01
Th,Xe,2.800566518142e+00
Ti,V,4.187495779027e+00
