src,dst,weight
Am,At,8.423268946800e+00
Am,Es,2.658855393029e+00
Am,Ir,1.704422457533e+00
Am,Os,1.655057738726e+00
Am,Pm,2.096517646556e+00
Am,Sm,1.606846016135e+00
Am,Yb,1.781944727139e+00
As,At,3.560631212703e+00
At,Au,4.637006803572e+00
At,Ce,5.389372766498e+00
At,Cf,6.308212811721e+00
At,Co,5.078088936157e+00
At,Dy,5.090235154985e+00
At,Er,4.924260203007e+00
At,Es,1.300702856042e+01
At,Eu,4.942011408553e+00
At,F,3.538695916654e+00
At,Fr,4.064794668041e+00
At,Gd,4.807297396344e+00
At,Ho,5.087951715540e+00
At,Ir,6.532564694373e+00
At,La,5.064250272075e+00
At,Lu,5.107683988055e+00
At,Mn,5.164305390735e+00
At,Mo,5.160296003358e+00
At,Nb,4.761646531470e+00
At,Nd,5.685625598720e+00
At,Ni,5.035410788549e+00
At,Os,5.927678944522e+00
At,Pd,5.112627971357e+00
At,Pm,8.734117966685e+00
At,Po,5.579126620816e+00
At,Pr,6.063906483678e+00
At,Pt,2.756427034067e+00
At,Re,5.276028128190e+00
At,Rh,5.348892503621e+00
At,Rn,4.157755295050e+00
At,Ru,4.837473306159e+00
At,Sb,1.672490485181e+00
At,Sm,5.556897088728e+00
At,Ta,5.035305556155e+00
At,Tb,5.188733912600e+00
At,Tc,4.818613804329e+00
At,Tm,5.478265862780e+00
At,Yb,6.356600286458e+00
At,Zr,4.672707475015e+00
Bh,Db,4.786376018474e+00
Bh,Fm,4.786376018474e+00
Bh,Hf,4.786376018474e+00
Bh,Hs,4.786376018474e+00
Bh,Lr,4.786376018474e+00
Bh,Md,4.786376018474e+00
Bh,No,4.786376018474e+00
Bh,Rb,1.973203443355e+00
Bh,Rf,4.786376018474e+00
Bh,Sg,4.786376018474e+00
Bh,W,4.786376018474e+00
C,Fe,4.125301506884e+00
C,Mo,6.191080219522e+00
C,Th,5.823097643865e+00
C,V,1.834126865574e+00
C,Xe,1.659465722186e+00
Ce,Es,1.731329168407e+00
Cf,Es,2.045410582448e+00
Co,Es,1.602191760135e+00
Cr,Fe,1.231974788427e+01
Cr,He,2.832398090636e+00
Cr,Ne,1.735047514377e+00
Cr,S,1.642391362349e+00
Cr,Sc,2.347286494577e+00
Cr,Th,1.679126858603e+01
Cr,Ti,4.812563748318e+00
Cr,V,4.507216712234e+00
Cu,Th,1.948426561849e+00
Db,Fm,4.786376018474e+00
Db,Hf,4.786376018474e+00
Db,Hs,4.786376018474e+00
Db,Lr,4.786376018474e+00
Db,Md,4.786376018474e+00
Db,No,4.786376018474e+00
Db,Rb,1.973203443355e+00
Db,Rf,4.786376018474e+00
Db,Sg,4.786376018474e+00
Db,W,4.786376018474e+00
Es,Ir,2.012774115627e+00
Es,Mn,1.613566634512e+00
Es,Nd,1.852731631680e+00
Es,Os,1.781072727558e+00
Es,Pd,1.623443539030e+00
Es,Pm,2.736061937271e+00
Es,Po,1.802025651946e+00
Es,Pr,1.955491941675e+00
Es,Re,1.607460082219e+00
Es,Rh,1.616221248861e+00
Es,Sm,1.735865346572e+00
Es,Tb,1.619750534209e+00
Es,Tm,1.636479452504e+00
Es,Yb,1.989767478240e+00
Fe,He,5.862148327220e+00
Fe,I,3.199200305776e+00
Fe,Ne,3.597811327510e+00
Fe,S,3.208996702602e+00
Fe,Sc,5.487821994248e+00
Fe,Th,4.133728649759e+01
Fe,Ti,1.150599116559e+01
Fe,V,1.074453057282e+01
Fe,Xe,2.236360759798e+00
Fm,Hf,4.786376018474e+00
Fm,Hs,4.786376018474e+00
Fm,Lr,4.786376018474e+00
Fm,Md,4.786376018474e+00
Fm,No,4.786376018474e+00
Fm,Rb,1.973203443355e+00
Fm,Rf,4.786376018474e+00
Fm,Sg,4.786376018474e+00
