src,dst,weight
Am,At,8.371306303460e+00
At,Ce,5.337410123158e+00
At,Cf,6.256250168381e+00
At,Co,5.026126292818e+00
At,Dy,5.038272511645e+00
At,Er,4.872297559667e+00
At,Es,1.295506591708e+01
At,Eu,4.890048765213e+00
At,Gd,4.755334753004e+00
At,Ho,5.035989072201e+00
At,Ir,6.480602051033e+00
At,La,5.012287628735e+00
At,Lu,5.055721344715e+00
At,Mn,5.112342747396e+00
At,Mo,5.538449715049e+00
At,Nd,5.633662955380e+00
At,Ni,4.983448145209e+00
At,Os,5.875716301183e+00
At,Pd,5.060665328017e+00
At,Pm,8.682155323345e+00
At,Po,5.527163977476e+00
At,Pr,6.011943840338e+00
At,Re,5.224065484850e+00
At,Rh,5.296929860281e+00
At,Ru,4.785510662819e+00
At,Sm,5.504934445388e+00
At,Ta,4.983342912815e+00
At,Tb,5.136771269261e+00
At,Tc,4.766651160990e+00
At,Tm,5.598622819738e+00
At,Yb,6.304637643118e+00
Bh,Db,4.734413327339e+00
Bh,Fm,4.734413327339e+00
Bh,Hf,4.734413327339e+00
Bh,Hs,4.734413327339e+00
Bh,Lr,4.734413327339e+00
Bh,Md,4.734413327339e+00
Bh,No,4.734413327339e+00
Bh,Rf,4.734413327339e+00
Bh,Sg,4.734413327339e+00
Bh,W,4.734413327339e+00
C,Fe,6.258032143399e+00
C,Th,7.963668161666e+00
Cr,Fe,1.226798745380e+01
Cr,Th,1.673931788510e+01
Cr,Ti,4.760607396190e+00
Db,Fm,4.734413327339e+00
Db,Hf,4.734413327339e+00
Db,Hs,4.734413327339e+00
Db,Lr,4.734413327339e+00
Db,Md,4.734413327339e+00
Db,No,4.734413327339e+00
Db,Rf,4.734413327339e+00
Db,Sg,4.734413327339e+00
Db,W,4.734413327339e+00
Fe,He,5.810386490396e+00
Fe,Sc,5.436060145623e+00
Fe,Th,4.128553480557e+01
Fe,Ti,1.145423384402e+01
Fe,V,1.070165068301e+01
Fm,Hf,4.734413327339e+00
Fm,Hs,4.734413327339e+00
Fm,Lr,4.734413327339e+00
Fm,Md,4.734413327339e+00
Fm,No,4.734413327339e+00
Fm,Rf,4.734413327339e+00
Fm,Sg,4.734413327339e+00
Fm,W,4.734413327339e+00
He,Th,7.746050282308e+00
Hf,Hs,4.734413327339e+00
Hf,Lr,4.734413327339e+00
Hf,Md,4.734413327339e+00
Hf,No,4.734413327339e+00
Hf,Rf,4.734413327339e+00
Hf,Sg,4.734413327339e+00
Hf,W,4.734413327339e+00
Hs,Lr,4.734413327339e+00
Hs,Md,4.734413327339e+00
Hs,No,4.734413327339e+00
Hs,Rf,4.734413327339e+00
Hs,Sg,4.734413327339e+00
Hs,W,4.734413327339e+00
K,Y,1.566451412710e+02
Lr,Md,4.734413327339e+00
Lr,No,4.734413327339e+00
Lr,Rf,4.734413327339e+00
Lr,Sg,4.734413327339e+00
Lr,W,4.734413327339e+00
Md,No,4.734413327339e+00
Md,Rf,4.734413327339e+00
Md,Sg,4.734413327339e+00
Md,W,4.734413327339e+00
No,Rf,4.734413327339e+00
No,Sg,4.734413327339e+00
No,W,4.734413327339e+00
Rf,Sg,4.734413327339e+00
Rf,W,4.734413327339e+00
Sc,Th,7.257645229230e+00
Sg,W,4.734413327339e+00
Th,Ti,1.546855683290e+01
Th,V,1.447835221774e+01
