src,dst,weight
Ac,At,1.281559831444e+00
Al,Bi,1.432268623580e+00
Am,At,8.401626426764e+00
Am,Au,1.269683598342e+00
Am,Ce,1.343804375078e+00
Am,Cf,1.545369237378e+00
Am,Co,1.412496640640e+00
Am,Dy,1.424354781211e+00
Am,Er,1.469054478397e+00
Am,Es,2.637212872993e+00
Am,Eu,1.372492396396e+00
Am,F,1.248919266212e+00
Am,Gd,1.399311969620e+00
Am,Ho,1.378769730550e+00
Am,Ir,1.682779937497e+00
Am,La,1.378695364689e+00
Am,Lu,1.550496198904e+00
Am,Mn,1.413415617138e+00
Am,Nb,1.349626765245e+00
Am,Nd,1.358492663266e+00
Am,Ni,1.384874442446e+00
Am,Os,1.633415218690e+00
Am,Pd,1.472931598420e+00
Am,Pm,2.074875126520e+00
Am,Po,1.464388419099e+00
Am,Pr,1.435045724921e+00
Am,Re,1.482793273020e+00
Am,Rh,1.522747100631e+00
Am,Ru,1.399388730955e+00
Am,Sm,1.585203496099e+00
Am,Ta,1.469297966391e+00
Am,Tb,1.459060082507e+00
Am,Tc,1.356363237813e+00
Am,Tm,1.619852753894e+00
Am,Yb,1.760302207103e+00
Am,Zr,1.387238171990e+00
Ar,Mo,1.489482890617e+01
As,At,3.538988692667e+00
As,Es,1.197968412135e+00
At,Au,4.615364283536e+00
At,Ce,5.367730246462e+00
At,Cf,6.286570291685e+00
At,Co,5.056446416121e+00
At,Dy,5.068592634949e+00
At,Er,4.902617682971e+00
At,Es,1.298538604039e+01
At,Eu,4.920368888517e+00
At,F,4.001903959814e+00
At,Fr,3.505376769682e+00
At,Gd,4.785654876308e+00
At,Ho,5.066309195504e+00
At,Ir,6.510922174337e+00
At,La,5.042607752039e+00
At,Lu,5.086041468019e+00
At,Mn,5.142662870700e+00
At,Mo,4.367433824176e+00
At,Nb,4.740004011434e+00
At,Nd,5.663983078684e+00
At,Ni,5.013768268513e+00
At,Np,1.072930675191e+00
At,Os,5.906036424486e+00
At,Pd,5.090985451321e+00
At,Pm,8.712475446649e+00
At,Po,5.557484100780e+00
At,Pr,6.042263963642e+00
At,Pt,2.733560904239e+00
At,Re,5.254385608154e+00
At,Rh,5.327249983585e+00
At,Rn,4.136112775015e+00
At,Ru,4.815830786123e+00
At,Sb,1.868092892395e+00
At,Sm,5.535254568692e+00
At,Ta,5.013663036119e+00
At,Tb,5.167091392564e+00
At,Tc,4.796971284294e+00
At,Tl,1.233174491479e+00
At,Tm,5.594685933779e+00
At,Yb,6.334957766422e+00
At,Zr,4.651064954979e+00
Au,Es,1.461926701880e+00
Au,Pm,1.235314278900e+00
Au,Tm,1.060432146843e+00
Au,Yb,1.106699077668e+00
B,Bi,1.484452654197e+00
B,Li,1.077564061925e+00
Be,Bi,1.041740177849e+00
Bh,Bi,1.634370680303e+00
Bh,Db,4.764872816854e+00
Bh,Fm,4.764872816854e+00
Bh,H,1.457774047887e+00
Bh,Hf,4.764872816854e+00
Bh,Hs,4.764872816854e+00
Bh,Lr,4.764872816854e+00
Bh,Md,4.764872816854e+00
Bh,No,4.764872816854e+00
Bh,Rb,1.966395560105e+00
Bh,Rf,4.764872816854e+00
Bh,Sg,4.764872816854e+00
Bh,W,4.764872816854e+00
Bi,Cl,1.221945329836e+00
Bi,Cs,1.204157909481e+00
Bi,Cu,1.241455337232e+00
Bi,Db,1.634370680303e+00
Bi,Fm,1.634370680303e+00
Bi,H,1.531678517414e+00
Bi,He,1.172012208898e+00
Bi,Hf,1.634370680303e+00
Bi,Hg,1.262304477995e+00
Bi,Hs,1.634370680303e+00
Bi,I,1.127968963716e+00
Bi,Kr,1.246352254146e+00
Bi,Li,1.234449975523e+00
Bi,Lr,1.634370680303e+00
Bi,Md,1.634370680303e+00
Bi,Mg,1.423493422419e+00
Bi,Na,1.442702531294e+00
Bi,No,1.634370680303e+00
Bi,P,1.183950591094e+00
Bi,Pb,1.220404900865e+00
Bi,Ra,1.138898141779e+00
Bi,Rb,1.068339248032e+00
Bi,Rf,1.634370680303e+00
Bi,S,1.320359699795e+00
