src,dst,weight
Ac,Ce,4.310010501745e+00
Ac,Dy,3.262753368990e+00
Ac,Nd,3.314108930536e+00
Ag,He,3.819576775280e+00
Am,At,9.027203678385e+00
Am,Ce,4.587206803117e+00
Am,Dy,3.640366032131e+00
Am,Er,3.453808803634e+00
Am,He,5.003854162144e+00
Am,Nd,3.456285237358e+00
Ar,Be,4.823253290416e+00
Ar,Bi,8.760682974708e+00
Ar,Bk,3.418717202611e+00
Ar,Cm,3.252893879908e+00
Ar,F,4.123690896213e+00
Ar,H,6.919677355527e+00
Ar,He,1.254378493974e+01
Ar,Kr,6.096838257475e+00
Ar,Mo,2.455421934578e+01
Ar,Ne,1.165419752454e+01
Ar,Np,3.322781291538e+00
Ar,Rn,3.586669845476e+00
Ar,Sg,3.267243816281e+00
Ar,U,3.431680497531e+00
Ar,Xe,4.128961949317e+00
At,Au,3.810650427604e+00
At,Ce,8.935691707646e+00
At,Cf,7.573449740661e+00
At,Co,3.830111940570e+00
At,Dy,7.537317814513e+00
At,Er,7.016715514574e+00
At,Es,1.449948897241e+01
At,Eu,6.922506632663e+00
At,Fr,3.363390567168e+00
At,Gd,6.520195275456e+00
At,Ho,5.126601700752e+00
At,Ir,6.343948272577e+00
At,La,5.416209472510e+00
At,Lu,5.098111888378e+00
At,Mn,6.952569704208e+00
At,Nb,3.601521678457e+00
At,Nd,8.131026403485e+00
At,Ni,5.086268677930e+00
At,Os,5.905749661260e+00
At,Pd,3.864650975769e+00
At,Pm,8.684559347405e+00
At,Po,5.717729541543e+00
At,Pr,6.949630321675e+00
At,Re,5.597650727950e+00
At,Rh,4.746157163994e+00
At,Rn,5.029574939920e+00
At,Ru,5.056448603635e+00
At,Sm,6.738570891017e+00
At,Ta,5.159270971482e+00
At,Tb,6.760987436917e+00
At,Tc,4.958445532662e+00
At,Tm,6.915063475090e+00
At,Yb,6.786280782283e+00
At,Zr,4.614689649296e+00
Au,Ce,4.097825398688e+00
Au,Dy,3.241783065006e+00
B,Be,3.977850785260e+01
B,Ca,7.190838775059e+00
B,Cl,3.328430983355e+00
B,Cr,7.745165728143e+00
B,F,5.951298802049e+00
B,He,1.384151975354e+01
B,Kr,2.193833064567e+01
B,Li,1.962850151414e+01
B,Mg,1.768518900992e+01
B,N,3.469009576431e+00
B,Na,2.415954815022e+01
B,Ne,8.499135462105e+00
B,O,4.963435711788e+00
B,Xe,4.373332280596e+00
B,Zn,3.973977241005e+00
Ba,Bi,1.849369791055e+01
Ba,Br,4.168844188647e+00
Ba,F,6.090731806631e+00
Ba,Mo,8.428369133126e+00
Ba,Y,3.341155420187e+00
Be,Ca,4.379118133308e+00
Be,Cr,4.307080172099e+00
Be,F,5.030182593510e+00
Be,He,1.467063132120e+01
Be,Kr,1.680192396928e+01
Be,Li,1.658622120676e+01
Be,Mg,1.354271694592e+01
Be,N,3.609537740662e+00
Be,Na,2.012776683432e+01
Be,Ne,1.049037872312e+01
Be,O,4.238301075617e+00
Be,Xe,4.758595329310e+00
Be,Zn,3.774255572198e+00
Bh,Db,1.749208814232e+01
Bh,Fm,1.736278895161e+01
Bh,He,8.791670718513e+00
Bh,Hf,1.640012741177e+01
Bh,Hs,1.779047089013e+01
Bh,Lr,1.674637992510e+01
Bh,Md,1.739760027219e+01
Bh,Ne,4.877056641406e+00
Bh,No,1.741470754973e+01
Bh,Rf,1.717281860217e+01
Bh,Sg,1.788993180606e+01
Bh,W,1.723103425579e+01
Bi,Br,1.317350910092e+01
Bi,F,4.140395310180e+01
Bi,Ge,3.498603309482e+00
Bi,In,3.778434241142e+00
Bi,Mo,6.838269579412e+01
Bi,Tm,1.427644317260e+01
Bi,Y,2.823537903049e+01
Bk,He,7.138214893122e+00
Bk,Ne,4.216699415515e+00
Br,F,4.027973802773e+00
C,Fe,4.240242129697e+00
C,Th,5.944344200834e+00
Cd,He,4.178427079426e+00
Ce,Cf,4.171406152462e+00
Ce,Co,5.874183559773e+00
Ce,Es,4.860089131349e+00
Ce,Nb,5.827850421047e+00
Ce,Np,3.454488846407e+00
Ce,Pa,3.282848281258e+00
Ce,Pd,5.912806349785e+00
Ce,Pm,3.302964967014e+00
Ce,Po,4.746258457464e+00
Ce,Pu,3.347571212103e+00
Ce,Rh,3.800528365539e+00
Ce,Tl,3.777330826588e+00
Cf,He,5.897987101479e+00
Cf,Ne,3.371872598492e+00
Cm,He,6.720609502728e+00
Cm,Ne,3.935946102650e+00
Co,Dy,4.605516803150e+00
Co,Er,4.372730293238e+00
Co,Eu,3.384192133197e+00
Co,Gd,4.193106155080e+00
Co,Nd,4.630082152534e+00
Co,Sm,3.677474135338e+00
Co,Tb,4.195588995238e+00
Co,Tm,3.316205080789e+00
Cr,Fe,8.776416922797e+00
Cr,Th,1.362376823686e+01
Cr,Ti,3.256674536208e+00
Db,Fm,1.711351243076e+01
Db,He,7.346057625684e+00
Db,Hf,1.660239576544e+01
Db,Hs,1.745265317237e+01
Db,Lr,1.662471597817e+01
Db,Md,1.714111690973e+01
Db,Ne,3.700951929214e+00
Db,No,1.715468253939e+01
Db,Rf,1.696287084553e+01
Db,Sg,1.753152311228e+01
Db,W,1.742881429742e+01
Dy,Es,3.717156808418e+00
