src,dst,weight
Ar,Mo,2.460091245856e+01
Ba,Bi,1.830843370966e+01
Bh,Db,1.671066052365e+01
Bh,Fm,1.658127418050e+01
Bh,Hf,1.612488550038e+01
Bh,Hs,1.700924439247e+01
Bh,Md,1.661610896520e+01
Bh,No,1.663322777368e+01
Bh,Rf,1.639117578402e+01
Bh,Sg,1.710877234874e+01
Bh,W,1.730582706155e+01
Bi,F,4.199213662249e+01
Bi,Mo,6.833031235050e+01
Bi,Y,2.787585293138e+01
Db,Fm,1.633176289833e+01
Db,Hf,1.632708133628e+01
Db,Hs,1.667119202102e+01
Db,Md,1.635939085018e+01
Db,No,1.637296801508e+01
Db,Rf,1.618099321825e+01
Db,Sg,1.675012902629e+01
Db,W,1.750366028123e+01
F,Mo,5.243162085178e+01
Fe,Th,3.668006374653e+01
Fm,Hf,1.640218264676e+01
Fm,Hs,1.654562971162e+01
Fm,Md,1.626403840746e+01
Fm,No,1.627630010475e+01
Fm,Rf,1.610292540811e+01
Fm,Sg,1.661691864938e+01
Fm,W,1.757714119139e+01
H,He,1.661332681089e+01
Hf,Hs,1.615377061979e+01
Hf,Lr,1.676021370190e+01
Hf,Md,1.638196306317e+01
Hf,No,1.637202658209e+01
Hf,Rf,1.651252380292e+01
Hf,Sg,1.609600038097e+01
Hf,W,1.731422742399e+01
Hs,Md,1.657943494876e+01
Hs,No,1.659604780816e+01
Hs,Rf,1.636114970320e+01
Hs,Sg,1.705753758839e+01
Hs,W,1.733408895008e+01
K,Y,1.559871261075e+02
Lr,Sg,1.598186379485e+01
Lr,W,1.792744729966e+01
Md,No,1.630232608061e+01
Md,Rf,1.612394366469e+01
Md,Sg,1.665278298163e+01
Md,W,1.755735786943e+01
Mo,Y,2.228399575291e+01
No,Rf,1.613427263649e+01
No,Sg,1.667040773919e+01
No,W,1.754763577977e+01
Rf,Sg,1.642120186485e+01
Rf,W,1.768510160556e+01
Sg,W,1.727756517302e+01
