src,dst,weight
Ac,Ar,7.838297308989e+00
Ac,Be,9.429376553161e+00
Ac,Cl,6.371971620076e+00
Ac,F,8.457650229360e+00
Ac,He,1.814478607026e+01
Ac,Kr,7.578207895007e+00
Ac,N,7.504639723359e+00
Ac,Na,9.803790496763e+00
Ac,Ne,1.105220132139e+01
Ac,O,9.887982401253e+00
Am,At,7.875941811611e+00
Am,Be,6.286822621973e+00
Am,Cf,7.162902963807e+00
Am,Es,8.298644945394e+00
Am,He,1.263415645318e+01
Am,Ne,6.184288003351e+00
Ar,Bi,1.059907944486e+01
Ar,Co,1.115537510063e+01
Ar,Ho,6.199854961555e+00
Ar,Mo,2.871413130565e+01
Ar,Nb,1.113076751048e+01
Ar,Pd,1.117910986674e+01
At,Ce,7.849505744991e+00
At,Cf,6.477642346659e+00
At,Dy,6.801555173144e+00
At,Er,6.275504442888e+00
At,Es,1.341925541258e+01
At,Eu,6.379364704070e+00
At,He,8.762183071220e+00
At,Mn,7.138869155204e+00
At,Nd,7.001773294705e+00
At,Pm,7.238512019418e+00
At,Tm,6.503773787619e+00
At,Yb,6.124091337559e+00
B,Ce,6.346826247270e+00
Ba,Be,6.953867534609e+00
Ba,Bi,1.840048397154e+01
Ba,F,1.097058988336e+01
Ba,Mo,7.638822374166e+00
Be,Bk,6.852305006638e+00
Be,Ce,9.534806879334e+00
Be,Cf,6.139158972901e+00
Be,Cm,7.074259846555e+00
Be,Co,1.385395182390e+01
Be,Cs,8.673227076661e+00
Be,Dy,7.452575033077e+00
Be,Er,7.254901603327e+00
Be,Fr,8.105933594102e+00
Be,Gd,7.813022148911e+00
Be,Ho,8.749036773882e+00
Be,In,6.510053139746e+00
Be,La,7.827975807259e+00
Be,Lr,6.508685992131e+00
Be,Lu,7.059063520688e+00
Be,Nb,1.387884171321e+01
Be,Nd,9.248055582306e+00
Be,Np,6.549973469676e+00
Be,Pa,7.014831780569e+00
Be,Pd,1.386525250767e+01
Be,Pm,9.054933187628e+00
Be,Pr,9.959033625840e+00
Be,Pu,6.908123937808e+00
Be,Ra,7.849221599308e+00
Be,Rb,6.945855878579e+00
Be,Rh,6.515448840406e+00
Be,Ru,6.410831064855e+00
Be,Sm,8.967167916946e+00
Be,Ta,6.746286896792e+00
Be,Tb,9.270525575020e+00
Be,Tc,6.368809913768e+00
Be,Th,7.479636484029e+00
Be,Ti,6.612820845544e+00
Be,U,6.899253397152e+00
Be,V,7.009857219234e+00
Be,Zr,7.932760851968e+00
Bh,Db,2.295993013425e+01
Bh,Fm,2.288156703668e+01
Bh,He,1.055313704288e+01
Bh,Hf,1.486576287603e+01
Bh,Hs,2.314076805173e+01
Bh,Lr,2.250798603882e+01
Bh,Md,2.290266479372e+01
Bh,No,2.291303283432e+01
Bh,Rf,2.276643356255e+01
Bh,Sg,2.320104735756e+01
Bh,W,1.602027714295e+01
Bi,Br,1.360987727442e+01
Bi,F,4.271245655949e+01
Bi,Mo,6.844964492562e+01
Bi,Tm,1.451253799883e+01
Bi,Y,2.793581597390e+01
Bk,He,1.400104095086e+01
Bk,Na,6.844680643497e+00
Bk,Ne,7.072180689236e+00
C,Th,8.621855244658e+00
Ce,F,8.152436475887e+00
Ce,Ne,7.935268465433e+00
Cf,Es,7.855527279703e+00
Cf,He,1.247295223399e+01
Cl,Co,8.172446579562e+00
Cl,Nb,8.148047496641e+00
Cl,Pd,8.191581149873e+00
Cm,He,1.428776383231e+01
Cm,Na,7.013691123437e+00
Cm,Ne,7.353684101332e+00
Co,F,1.281587220969e+01
Co,He,2.523353363481e+01
Co,Kr,1.014749970196e+01
Co,N,1.040214868164e+01
Co,Na,1.407215224916e+01
Co,Ne,1.632200638551e+01
Co,O,1.305694442944e+01
Co,Xe,7.202487381325e+00
Cr,Fe,8.416445699974e+00
Cr,Th,1.318691383843e+01
Cs,He,1.339281517439e+01
Cs,Na,8.773639141372e+00
Cs,Ne,8.568410870546e+00
Cs,O,7.007392333509e+00
