src,dst,weight
Ac,Ar,7.652280907560e+00
Ac,B,3.964406535887e+00
Ac,Be,5.774527110328e+00
Ac,Br,3.768143511467e+00
Ac,C,4.589659205654e+00
Ac,Cl,6.167549147927e+00
Ac,F,8.229527885833e+00
Ac,He,1.804790937421e+01
Ac,Kr,7.360977209044e+00
Ac,N,7.226703574947e+00
Ac,Na,9.759786948716e+00
Ac,Ne,1.092607457535e+01
Ac,O,9.694970900316e+00
Ac,S,4.092853528198e+00
Ac,Xe,4.938406766911e+00
Ag,He,4.712186960479e+00
Al,Na,4.553519319144e+00
Am,Ar,6.155881277624e+00
Am,At,7.848836421146e+00
Am,Be,5.219155209123e+00
Am,He,1.414556414594e+01
Am,Kr,5.564137684032e+00
Am,Na,6.852738470484e+00
Am,Ne,7.677294726397e+00
Am,O,3.896085228985e+00
Ar,At,4.439873413244e+00
Ar,Ba,4.162901373067e+00
Ar,Bi,1.029021675264e+01
Ar,Bk,6.465655156077e+00
Ar,Cf,6.004254947122e+00
Ar,Cm,6.650117939470e+00
Ar,Co,1.140247921405e+01
Ar,Cs,5.533251828183e+00
Ar,Db,4.413039660573e+00
Ar,Es,5.537582346054e+00
Ar,Fm,4.688368262281e+00
Ar,Fr,5.338982937742e+00
Ar,Ho,6.052886183184e+00
Ar,Hs,3.777665964331e+00
Ar,La,4.244828422895e+00
Ar,Lr,6.000944423104e+00
Ar,Md,4.614241331051e+00
Ar,Mo,2.845579366850e+01
Ar,Nb,1.137787162390e+01
Ar,No,4.577813239136e+00
Ar,Np,6.254273873525e+00
Ar,Pa,6.650278664360e+00
Ar,Pd,1.142621398017e+01
Ar,Pm,5.084192072920e+00
Ar,Pr,5.797243568452e+00
Ar,Pu,6.538506874892e+00
Ar,Ra,5.587086310539e+00
Ar,Rb,4.222922675336e+00
Ar,Rf,5.092889515556e+00
Ar,Rh,4.717673884227e+00
Ar,Sm,4.086734683202e+00
Ar,Ta,3.777387218984e+00
Ar,Tb,4.088118727334e+00
Ar,U,6.485082073724e+00
Ar,Y,4.955516899464e+00
Ar,Zr,5.246377190253e+00
As,Ce,4.303031384200e+00
At,Ce,7.898289945867e+00
At,Cf,6.450527517231e+00
At,Dy,6.850549679874e+00
At,Er,6.322740377868e+00
At,Es,1.339213793231e+01
At,Eu,6.428545803410e+00
At,F,4.829129700134e+00
At,Gd,5.643804631619e+00
At,He,8.812814491503e+00
At,Ir,5.641883324220e+00
At,La,4.309120544711e+00
At,Lu,4.108549146805e+00
At,Mn,7.183513552496e+00
At,Nd,7.049948358584e+00
At,Ni,4.595747227643e+00
At,Os,5.136621186841e+00
At,Pm,7.284113847698e+00
At,Po,4.919913036334e+00
At,Pr,5.509827753708e+00
At,Re,4.941670655741e+00
At,Rn,5.172242513853e+00
At,Ru,4.169273234194e+00
At,Sm,5.574873230480e+00
At,Ta,4.163771608065e+00
At,Tb,5.579137689080e+00
At,Tc,4.057225362796e+00
At,Tm,6.548246292197e+00
At,Yb,6.164213651836e+00
Au,Ce,4.193267131494e+00
B,Ba,3.882622895689e+00
B,Ce,6.076068842560e+00
B,Co,5.536756896010e+00
B,Cs,3.836100228410e+00
B,Dy,4.642304318912e+00
B,Er,4.409215580661e+00
B,Fe,3.867258471503e+00
B,Gd,4.578080210285e+00
B,Ho,3.762895658290e+00
B,Nb,5.536750633974e+00
B,Nd,5.348715489057e+00
B,Pd,5.545910389721e+00
B,Pr,4.722181368640e+00
B,Sc,3.996491801576e+00
B,Sm,4.574256624451e+00
B,Tb,5.008374982662e+00
B,Th,4.831318014373e+00
B,Ti,4.743533821352e+00
B,V,4.762109639100e+00
Ba,Be,3.772043603251e+00
Ba,Bi,1.816799915528e+01
Ba,Br,5.800816366581e+00
Ba,F,1.070832139148e+01
Ba,He,5.467262220477e+00
Ba,Mo,7.375131378530e+00
Ba,Na,4.742725007078e+00
Ba,Ne,4.290884284166e+00
Be,Bk,5.898290221932e+00
Be,Ce,5.555144960243e+00
Be,Cf,5.227772414678e+00
Be,Cm,6.015943774463e+00
Be,Co,8.301238970966e+00
Be,Cs,4.825414409972e+00
Be,Db,4.047914522234e+00
Be,Dy,4.145756961232e+00
Be,Er,4.057013202031e+00
Be,Es,4.579579593463e+00
Be,Fm,4.200291596678e+00
Be,Fr,4.356071557092e+00
Be,Gd,4.503914866521e+00
Be,Ho,5.290815880773e+00
Be,La,4.500447925075e+00
Be,Lr,4.926719995801e+00
Be,Lu,3.987857254150e+00
Be,Md,4.159266999712e+00
Be,Nb,8.326128860276e+00
Be,Nd,5.320930626015e+00
Be,No,4.139106340631e+00
Be,Np,5.630333730565e+00
Be,Pa,5.904269463238e+00
Be,Pd,8.312539654731e+00
Be,Pm,5.125255874700e+00
Be,Pr,5.841376251085e+00
Be,Pu,5.866809846038e+00
Be,Ra,4.739386728709e+00
Be,Rf,4.424168682974e+00
Be,Rh,3.899491319465e+00
Be,Sm,5.185281161315e+00
Be,Ta,3.962414959138e+00
Be,Tb,5.425614597713e+00
Be,Th,4.287451754532e+00
Be,Ti,3.891910431515e+00
Be,U,5.943314002363e+00
Be,V,4.113827172481e+00
Be,Zr,4.794710122115e+00
Bh,Db,1.605315761575e+01
Bh,Fm,1.597670597340e+01
Bh,He,1.193845225391e+01
Bh,Hf,1.636836524877e+01
Bh,Hs,1.622958448270e+01
Bh,Kr,4.719935303824e+00
Bh,Lr,1.561223747074e+01
Bh,Md,1.599728910788e+01
Bh,Na,5.437309894154e+00
Bh,Ne,5.049380798305e+00
Bh,No,1.600740424825e+01
Bh,Rf,1.586438086810e+01
Bh,Sg,1.628839343836e+01
Bh,W,1.751132533052e+01
Bi,Br,1.332680665901e+01
Bi,F,4.237850282959e+01
Bi,Ge,3.929646653095e+00
Bi,Mo,6.820151765985e+01
Bi,Tm,1.426493776000e+01
Bi,Y,2.770467308703e+01
Bk,Ca,4.113885871128e+00
Bk,He,1.549595934600e+01
Bk,Kr,6.723694698680e+00
Bk,Na,8.236579581252e+00
Bk,Ne,8.551612003918e+00
Bk,O,4.181807002604e+00
Bk,Xe,4.908467855381e+00
Br,Co,5.236753714107e+00
Br,Mo,4.765707885105e+00
Br,Nb,5.209850724213e+00
Br,Pd,5.257361538923e+00
Br,Y,4.187572480116e+00
C,Co,5.940362091097e+00
C,Fe,4.245514774800e+00
C,Nb,6.109311341174e+00
C,Pd,5.865072213406e+00
C,Th,8.387074667853e+00
C,Ti,4.129347065803e+00
C,V,4.784159087844e+00
Ca,Cf,3.768135443444e+00
Ca,Cm,4.207310372412e+00
Ca,Co,3.849646344374e+00
Ca,Nb,3.849773798332e+00
Ca,Np,4.005134412901e+00
Ca,Pa,3.985408144475e+00
Ca,Pd,3.892336900612e+00
Ca,Pu,4.082182676048e+00
Ca,U,4.104365931481e+00
Ce,Cl,3.803243024779e+00
Ce,Es,4.037289400363e+00
Ce,F,7.955527374509e+00
Ce,H,5.513313452695e+00
Ce,He,4.023323818623e+00
Ce,N,5.278073198930e+00
Ce,Na,4.812957919481e+00
Ce,Ne,7.861661474012e+00
Ce,Po,4.075553627466e+00
Ce,Rn,4.702958543094e+00
Cf,He,1.396168591061e+01
Cf,Kr,5.638105091452e+00
Cf,Na,6.830769253925e+00
Cf,Ne,7.471897505985e+00
Cl,Co,8.363606441472e+00
Cl,Cs,4.665676662964e+00
Cl,Ho,4.849570427290e+00
Cl,La,4.207846161656e+00
Cl,Nb,8.339207358552e+00
Cl,Nd,3.916328988896e+00
Cl,Pd,8.382741011783e+00
Cl,Pm,4.376188522102e+00
Cl,Pr,5.144547149327e+00
Cl,Ra,4.320504291126e+00
Cl,Rb,3.893513366970e+00
Cl,Rh,4.194880317855e+00
Cl,Sm,4.269996653820e+00
Cl,Ta,3.777819577148e+00
Cl,Tb,4.398965364705e+00
Cl,Zr,4.783914898961e+00
Cm,He,1.579781478529e+01
Cm,Kr,6.806443337641e+00
Cm,Na,8.431518503675e+00
Cm,Ne,8.845573839477e+00
Cm,O,4.465879896505e+00
Cm,Xe,4.949059354724e+00
Co,F,1.296978848756e+01
Co,Ge,4.354829089087e+00
Co,H,4.696959808542e+00
Co,He,2.570905117215e+01
Co,Hg,4.082888585245e+00
Co,Kr,1.032672327618e+01
Co,N,1.041645603570e+01
Co,Na,1.478432084885e+01
Co,Ne,1.671058974698e+01
Co,O,1.326994283674e+01
Co,S,5.224580966827e+00
Co,Si,3.990025782523e+00
Co,Xe,6.806014271633e+00
Co,Zn,4.323327870637e+00
Cr,Fe,8.136774718908e+00
Cr,Th,1.290112494141e+01
Cs,F,4.780484432681e+00
Cs,He,1.331233355324e+01
Cs,Kr,5.753314826462e+00
Cs,N,5.104436279394e+00
Cs,Na,8.739860390222e+00
Cs,Ne,8.458171920318e+00
Cs,O,6.826901464499e+00
Cs,Xe,4.211724597451e+00
Db,Fm,1.567816281711e+01
Db,He,1.352978366382e+01
Db,Hf,1.614033295279e+01
Db,Hs,1.601409565756e+01
Db,Kr,5.353593206646e+00
Db,Lr,1.519398984533e+01
Db,Md,1.570550618784e+01
Db,Na,6.514833644473e+00
Db,Ne,6.299228881094e+00
Db,No,1.571894350146e+01
Db,Rf,1.552894613682e+01
Db,Sg,1.609221957394e+01
Db,W,1.737909061083e+01
Dy,F,5.419827960441e+00
Dy,N,3.901991752560e+00
Dy,Ne,5.229861355406e+00
Er,F,5.136100294032e+00
Er,N,3.845223360107e+00
Er,Ne,5.122282848653e+00
Es,He,1.283425946510e+01
Es,Kr,4.839380211967e+00
Es,Na,5.733228254953e+00
Es,Ne,6.551318311327e+00
F,Fr,5.564783665445e+00
