src,dst,weight
Ac,Ca,3.554891745163e+00
Ac,Ce,3.703834203636e+00
Ac,Dy,2.899790159759e+00
Ac,Er,2.675451406322e+00
Ac,Gd,2.392435433383e+00
Ac,Ge,2.935272644215e+00
Ac,He,3.918133261447e+00
Ac,Mn,2.278720650856e+00
Ac,Na,4.129023922684e+00
Ac,Nd,2.636621093738e+00
Ac,O,4.068154937368e+00
Ac,Si,2.454445618919e+00
Ag,Ca,2.830143427483e+00
Ag,He,6.507717493356e+00
Ag,Kr,2.661427597036e+00
Ag,Na,2.555695540210e+00
Ag,Ne,2.794177043276e+00
Ag,O,2.406137153002e+00
Ag,Xe,2.277901256212e+00
Al,Na,2.609899549296e+00
Al,O,2.391043178850e+00
Am,Ar,5.310036379986e+00
Am,At,8.070299261032e+00
Am,Be,3.236619550769e+00
Am,Ca,3.543731975634e+00
Am,Ce,3.933997176457e+00
Am,Dy,3.240185873813e+00
Am,Er,3.038340766912e+00
Am,Eu,2.708255257365e+00
Am,Gd,2.375730430791e+00
Am,He,1.208679157039e+01
Am,Kr,3.881412591513e+00
Am,Mn,3.353804511904e+00
Am,Na,4.219024228500e+00
Am,Nd,2.722653881881e+00
Am,Ne,6.102358866167e+00
Am,O,3.219306591334e+00
Am,Tm,2.575600197649e+00
Am,Xe,2.891065085441e+00
Ar,At,3.112160213343e+00
Ar,Bh,5.539507315476e+00
Ar,Bi,1.003526879864e+01
Ar,Bk,5.974669313995e+00
Ar,Cf,5.646367762210e+00
Ar,Cm,5.833470852774e+00
Ar,Db,4.906115095425e+00
Ar,Es,5.316733205496e+00
Ar,Fm,4.670855127980e+00
Ar,H,6.196460196038e+00
Ar,Hs,5.449022712611e+00
Ar,Lr,3.549298475478e+00
Ar,Md,4.734194349984e+00
Ar,Mo,2.509561459370e+01
Ar,Ne,4.381364815503e+00
Ar,No,4.765321053370e+00
Ar,Np,5.870617676286e+00
Ar,Pa,5.670502457425e+00
Ar,Pu,5.774945288973e+00
Ar,Rf,4.325203945038e+00
Ar,Rn,3.823601678513e+00
Ar,Sg,5.629991918340e+00
Ar,U,5.988086996948e+00
As,At,2.593991822834e+00
As,Ca,2.416998343100e+00
As,Ce,3.201602889632e+00
As,Dy,2.532272942691e+00
As,Er,2.356897096085e+00
As,Nd,2.457273425725e+00
At,Au,3.286450994601e+00
At,Ce,8.630792284523e+00
At,Cf,6.626107112318e+00
At,Co,2.687794800001e+00
At,Dy,7.406043530636e+00
At,Er,6.862614622566e+00
At,Es,1.355483167690e+01
At,Eu,6.820549602355e+00
At,F,3.272478192917e+00
At,Fr,2.589943516050e+00
At,Gd,6.229524910016e+00
At,He,5.875492019211e+00
At,Ho,4.395093753914e+00
At,Ir,5.925825066004e+00
At,La,4.875243146036e+00
At,Lu,4.517728306640e+00
At,Mn,7.284647351171e+00
At,Nb,2.459204537888e+00
At,Nd,7.732788168026e+00
At,Ni,4.806970916497e+00
At,Os,5.479563674212e+00
At,Pd,2.722333835200e+00
At,Pm,7.926083615341e+00
At,Po,5.051358702216e+00
At,Pr,6.253474261298e+00
At,Re,5.248972159115e+00
At,Rh,4.090696793702e+00
At,Rn,4.797641975030e+00
